id,area,title,evidence,status,screening,decision,destination
TCS-3780,Computational geometry and metric spaces,"For example, can we obtain a sharp bound in four dimensions, similar to the bound in Sharir [14] for k-sets in R4 ?",index,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-3825,Computational geometry and metric spaces,"Is the dependence on h in the exponent of n necessary, or is there a fixed-parameter tractable algorithm for this problem?",index,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-3902,Computational geometry and metric spaces,"Updating an abstract Voronoi diagram, after deletion of one site, in deterministic linear time remains an open problem.",index,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-3930,Computational geometry and metric spaces,"As we have seen already in the introduction, a 4-coloring of points wrt. disks always exists (for m = 2), however the existence of a […]",index,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-4061,Computational geometry and metric spaces,"Does UGC imply that for all c > 1, it is hard to c-approximate 1-Homology Localization on triangulations of 2-manifolds (over Zk for k = […]",index,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-4070,Computational geometry and metric spaces,What is the computational complexity of recognizing k-quasiplanar graphs?,index,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-4236,Computational geometry and metric spaces,Is there an algorithm to construct or detect combinatorial immersions that have a realization in the configuration of geodesics for some hyperbolic metric?,index,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-4248,Computational geometry and metric spaces,"This complexity of the leash has been preventing us from developing a polynomial-time algorithm, and thus it remains open whether the general case can be […]",index,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-4269,Computational geometry and metric spaces,"What is the complexity of the following flip distance problem for labelled triangulations: Given two labelled triangulations and a number k, is there a flip […]",index,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-4325,Computational geometry and metric spaces,"Further, the question whether any 2-connected planar graph admits a strongly monotone drawing remains open.",index,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-4353,Computational geometry and metric spaces,"It is an open problem to decide efficiently whether a drawing of a graph H is weakly simple, i.e., whether a drawing P of H […]",index,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-4427,Computational geometry and metric spaces,Can it be decided efficiently if a polyomino has a k-isohedral tiling?,index,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-4454,Computational geometry and metric spaces,"Specifically, we conjecture that there exist Dp ∈ [1, ∞) such that for every finite metric space (X, dX ) we have p cPp (R3 […]",index,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-4455,Computational geometry and metric spaces,Is it true that for every convex polygon P there is a constant m := m(P ) such that it is possible to 2-color any […],index,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-4462,Computational geometry and metric spaces,"The general theme in our algorithm is whether local regularity implies global regularity; in other words, when sufficiently large neighborhoods of all points look the […]",index,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-4484,Computational geometry and metric spaces,We leave open the main conjecture that the geodesic star unfolding does not overlap.,index,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-4505,Computational geometry and metric spaces,We leave open the question whether any two straight-line drawings of the same plane graph G can be morphed so that every intermediate drawing has […],index,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-4549,Computational geometry and metric spaces,Can a perfect colorful choice be computed in polynomial time if we have poly(d) color classes?,index,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-4650,Computational geometry and metric spaces,Is there a linear-space data structure for halfspace range mode in Rd 2 that supports queries in o(n1−1/d ) time?,index,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-5133,Computational geometry and metric spaces,Strong Hanani-Tutte for the Torus,source,source_open,topic_screen,retain,Computational geometry and metric spaces
TCS-5264,Computational geometry and metric spaces,Linear Time Single-Source Shortest Path Algorithms in Euclidean Graph Classes — Open Problem 2,source,source_open,topic_screen,retain,Computational geometry and metric spaces
TCS-5498,Computational geometry and metric spaces,Improved Compression of the Okamura-Seymour Metric,source,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-5639,Computational geometry and metric spaces,Bi-Lipschitz Extensions and Outlier Embeddings into Trees,source,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-5652,Computational geometry and metric spaces,"Computing L_∞ Hausdorff Distances Under Translations: The Interplay of Dimensionality, Symmetry and Discreteness",source,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-5680,Computational geometry and metric spaces,Subcoloring of (Unit) Disk Graphs,source,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-5729,Computational geometry and metric spaces,Ortho-Radial Drawing in Near-Linear Time,source,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-5731,Computational geometry and metric spaces,The Complexity of Geodesic Spanners,source,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-5875,Computational geometry and metric spaces,"Between Shapes, Using the Hausdorff Distance",source,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-5881,Computational geometry and metric spaces,"Scattering and Sparse Partitions, and Their Applications",source,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-5884,Computational geometry and metric spaces,Isometric-Universal Graphs for Trees,source,source_open,topic_screen,retain,Computational geometry and metric spaces
TCS-5891,Computational geometry and metric spaces,Coloring Intersection Hypergraphs of Pseudo-Disks,source,source_open,topic_screen,retain,Computational geometry and metric spaces
TCS-5913,Computational geometry and metric spaces,Optimal Algorithm for Geodesic Farthest-Point Voronoi Diagrams,source,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-5927,Computational geometry and metric spaces,Simultaneous Representation of Interval Graphs in the Sunflower Case,source,source_open,topic_screen,retain,Computational geometry and metric spaces
TCS-5952,Computational geometry and metric spaces,Towards Sub-Quadratic Diameter Computation in Geometric Intersection Graphs,source,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-5986,Computational geometry and metric spaces,Unlabeled Multi-Robot Motion Planning with Tighter Separation Bounds,source,source_open,topic_screen,retain,Computational geometry and metric spaces
TCS-6120,Computational geometry and metric spaces,Hardness Results for Laplacians of Simplicial Complexes via Sparse-Linear Equation Complete Gadgets,source,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-6199,Computational geometry and metric spaces,Parametrized Complexity of Expansion Height,source,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-6286,Computational geometry and metric spaces,Kernelization for H-Coloring,source,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-6378,Computational geometry and metric spaces,Linear-Time Recognition of Map Graphs with Outerplanar Witness,source,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-6399,Computational geometry and metric spaces,Constrained Representations of Map Graphs and Half-Squares,source,uncertain,topic_screen,retain,Computational geometry and metric spaces
TCS-6404,Computational geometry and metric spaces,Proper Coloring of Geometric Hypergraphs,source,uncertain,topic_screen,retain,Computational geometry and metric spaces
