entry_key,source_id,source_title,source_year,kind,summary,locator,pdf_page,local_pdf_url,source_pdf_url,status
coding_theory/01,coding_theory,Essential Coding Theory,2026,question,Can general Reed–Solomon codes of rate R be efficiently list-decoded beyond an error fraction of 1−√R?,Open Question 8.2.14,181,pdf/coding_theory.pdf#page=181,https://cse.buffalo.edu/faculty/atri/courses/coding-theory/book/ada-coding-book.pdf#page=181,as_presented_in_source; current_status_not_checked
coding_theory/02,coding_theory,Essential Coding Theory,2026,question,"Construct the inner linear codes on the Gilbert–Varshamov bound in time polynomial in their own dimension, eliminating the exhaustive search.","§7.2, inner-code construction; setup p.147",148,pdf/coding_theory.pdf#page=148,https://cse.buffalo.edu/faculty/atri/courses/coding-theory/book/ada-coding-book.pdf#page=148,as_presented_in_source; current_status_not_checked
coding_theory/03,coding_theory,Essential Coding Theory,2026,question,Improve the Zyablov bound in the high-distance regime using variants of concatenation.,"§7.4 discussion, Zyablov bound",151,pdf/coding_theory.pdf#page=151,https://cse.buffalo.edu/faculty/atri/courses/coding-theory/book/ada-coding-book.pdf#page=151,as_presented_in_source; current_status_not_checked
peikert/01,peikert,A Decade of Lattice Cryptography,2016,question,Classically obtain the full worst-case LWE hardness guarantees of the quantum reduction.,Question 1,76,pdf/peikert.pdf#page=76,https://eprint.iacr.org/2015/939.pdf#page=76,as_presented_in_source; current_status_not_checked
peikert/02,peikert,A Decade of Lattice Cryptography,2016,question,Prove LWR and LWE-based PRF hardness with polynomial modulus and unbounded samples.,Question 2,76,pdf/peikert.pdf#page=76,https://eprint.iacr.org/2015/939.pdf#page=76,as_presented_in_source; current_status_not_checked
peikert/03,peikert,A Decade of Lattice Cryptography,2016,question,"Do ideal-lattice algorithms outperform general-lattice algorithms, including attacks on ring-SIS/LWE?",Question 3,76,pdf/peikert.pdf#page=76,https://eprint.iacr.org/2015/939.pdf#page=76,as_presented_in_source; current_status_not_checked
peikert/04,peikert,A Decade of Lattice Cryptography,2016,question,Give a meaningful classical worst-case reduction for ring-LWE.,Question 4,77,pdf/peikert.pdf#page=77,https://eprint.iacr.org/2015/939.pdf#page=77,as_presented_in_source; current_status_not_checked
peikert/05,peikert,A Decade of Lattice Cryptography,2016,question,Prove decisional ring-LWE hardness in fields with few automorphisms.,Question 5,77,pdf/peikert.pdf#page=77,https://eprint.iacr.org/2015/939.pdf#page=77,as_presented_in_source; current_status_not_checked
peikert/06,peikert,A Decade of Lattice Cryptography,2016,question,Prove ring-LWE hardness with narrow spherical error independent of sample count.,Question 6,77,pdf/peikert.pdf#page=77,https://eprint.iacr.org/2015/939.pdf#page=77,as_presented_in_source; current_status_not_checked
peikert/07,peikert,A Decade of Lattice Cryptography,2016,question,Obtain sample-preserving search-to-decision equivalence for ring-LWE.,Question 7,77,pdf/peikert.pdf#page=77,https://eprint.iacr.org/2015/939.pdf#page=77,as_presented_in_source; current_status_not_checked
peikert/08,peikert,A Decade of Lattice Cryptography,2016,question,Give worst-case or search-to-decision reductions for NTRU-like problems.,Question 8,77,pdf/peikert.pdf#page=77,https://eprint.iacr.org/2015/939.pdf#page=77,as_presented_in_source; current_status_not_checked
peikert/09,peikert,A Decade of Lattice Cryptography,2016,question,"Achieve efficient, adaptively secure lattice IBE/ABE/predicate encryption in the standard model.",Question 9,78,pdf/peikert.pdf#page=78,https://eprint.iacr.org/2015/939.pdf#page=78,as_presented_in_source; current_status_not_checked
peikert/10,peikert,A Decade of Lattice Cryptography,2016,question,"Obtain unbounded FHE without bootstrapping, or with substantially lighter bootstrapping.",Question 10,78,pdf/peikert.pdf#page=78,https://eprint.iacr.org/2015/939.pdf#page=78,as_presented_in_source; current_status_not_checked
peikert/11,peikert,A Decade of Lattice Cryptography,2016,question,Base unbounded FHE solely on worst-case complexity assumptions.,Question 11,78,pdf/peikert.pdf#page=78,https://eprint.iacr.org/2015/939.pdf#page=78,as_presented_in_source; current_status_not_checked
peikert/12,peikert,A Decade of Lattice Cryptography,2016,question,"Obtain unbounded ABE, predicate encryption and homomorphic signatures; can they be bootstrapped?",Question 12,78,pdf/peikert.pdf#page=78,https://eprint.iacr.org/2015/939.pdf#page=78,as_presented_in_source; current_status_not_checked
expanders/01,expanders,Expander Graphs and Their Applications,2006,question,"Sharply control sparse k-vertex induced subgraphs in regular graphs, including girth-related extremal bounds.",Open Problem 5.1,48,pdf/expanders.pdf#page=48,https://www.math.ias.edu/~avi/BOOKS/expanderbookr1.pdf#page=48,as_presented_in_source; current_status_not_checked
expanders/02,expanders,Expander Graphs and Their Applications,2006,conjecture,Do arbitrarily large d-regular Ramanujan graphs exist for every d≥3?,Conjecture 5.13,53,pdf/expanders.pdf#page=53,https://www.math.ias.edu/~avi/BOOKS/expanderbookr1.pdf#page=53,as_presented_in_source; current_status_not_checked
expanders/03,expanders,Expander Graphs and Their Applications,2006,conjecture,Find two-lifts or adjacency signings with the stated two-sided Ramanujan spectral bounds.,Conjectures 6.8–6.10,57,pdf/expanders.pdf#page=57,https://www.math.ias.edu/~avi/BOOKS/expanderbookr1.pdf#page=57,as_presented_in_source; current_status_not_checked
expanders/04,expanders,Expander Graphs and Their Applications,2006,conjecture,Are new eigenvalues of typical large lifts bounded by the universal-cover spectral radius plus o(1)?,Conjecture 7.8,65,pdf/expanders.pdf#page=65,https://www.math.ias.edu/~avi/BOOKS/expanderbookr1.pdf#page=65,as_presented_in_source; current_status_not_checked
expanders/05,expanders,Expander Graphs and Their Applications,2006,question,Determine the probability that random lifts satisfy exact Ramanujan eigenvalue bounds.,Open Problem 7.11,66,pdf/expanders.pdf#page=66,https://www.math.ias.edu/~avi/BOOKS/expanderbookr1.pdf#page=66,as_presented_in_source; current_status_not_checked
expanders/06,expanders,Expander Graphs and Their Applications,2006,question,Describe the coordinate distribution of nontrivial eigenvectors of random regular graphs.,Open Problem 7.12,67,pdf/expanders.pdf#page=67,https://www.math.ias.edu/~avi/BOOKS/expanderbookr1.pdf#page=67,as_presented_in_source; current_status_not_checked
expanders/07,expanders,Expander Graphs and Their Applications,2006,question,Explicitly construct regular graphs with vertex expansion approaching d−2 on small sets.,Open Problem 10.8,87,pdf/expanders.pdf#page=87,https://www.math.ias.edu/~avi/BOOKS/expanderbookr1.pdf#page=87,as_presented_in_source; current_status_not_checked
expanders/08,expanders,Expander Graphs and Their Applications,2006,question,Approximate the cut cone within constant distortion using a cone with efficient separation.,Open Problem 13.11,113,pdf/expanders.pdf#page=113,https://www.math.ias.edu/~avi/BOOKS/expanderbookr1.pdf#page=113,as_presented_in_source; current_status_not_checked
arithmetic_circuits/01,arithmetic_circuits,Arithmetic Circuits: A Survey of Recent Results and Open Questions,2010,question,Improve permanent determinantal-complexity lower bounds.,Open Problem 1,11,pdf/arithmetic_circuits.pdf#page=11,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf#page=11,as_presented_in_source; current_status_not_checked
arithmetic_circuits/02,arithmetic_circuits,Arithmetic Circuits: A Survey of Recent Results and Open Questions,2010,question,Separate homogeneous and unrestricted formulas superpolynomially.,Open Problem 2,19,pdf/arithmetic_circuits.pdf#page=19,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf#page=19,as_presented_in_source; current_status_not_checked
arithmetic_circuits/03,arithmetic_circuits,Arithmetic Circuits: A Survey of Recent Results and Open Questions,2010,question,Separate multilinear and general circuits superpolynomially.,Open Problem 3,19,pdf/arithmetic_circuits.pdf#page=19,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf#page=19,as_presented_in_source; current_status_not_checked
arithmetic_circuits/04,arithmetic_circuits,Arithmetic Circuits: A Survey of Recent Results and Open Questions,2010,question,Separate semantic and syntactic multilinear circuits superpolynomially.,Open Problem 4,19,pdf/arithmetic_circuits.pdf#page=19,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf#page=19,as_presented_in_source; current_status_not_checked
arithmetic_circuits/05,arithmetic_circuits,Arithmetic Circuits: A Survey of Recent Results and Open Questions,2010,question,Compute all second derivatives with constant-factor circuit overhead.,Open Problem 5,21,pdf/arithmetic_circuits.pdf#page=21,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf#page=21,as_presented_in_source; current_status_not_checked
arithmetic_circuits/06,arithmetic_circuits,Arithmetic Circuits: A Survey of Recent Results and Open Questions,2010,question,Prove superpolynomial depth-four lower bounds outside characteristic two.,Open Problem 6,26,pdf/arithmetic_circuits.pdf#page=26,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf#page=26,as_presented_in_source; current_status_not_checked
arithmetic_circuits/07,arithmetic_circuits,Arithmetic Circuits: A Survey of Recent Results and Open Questions,2010,question,"Improve general circuit lower bounds, including superlinear bounds for explicit constant-degree polynomials.",Open Problem 7,31,pdf/arithmetic_circuits.pdf#page=31,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf#page=31,as_presented_in_source; current_status_not_checked
arithmetic_circuits/08,arithmetic_circuits,Arithmetic Circuits: A Survey of Recent Results and Open Questions,2010,question,Prove superpolynomial arithmetic-formula lower bounds.,Open Problem 8,32,pdf/arithmetic_circuits.pdf#page=32,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf#page=32,as_presented_in_source; current_status_not_checked
arithmetic_circuits/09,arithmetic_circuits,Arithmetic Circuits: A Survey of Recent Results and Open Questions,2010,question,Separate monotone and general circuits for constant-degree polynomials.,Open Problem 9,33,pdf/arithmetic_circuits.pdf#page=33,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf#page=33,as_presented_in_source; current_status_not_checked
arithmetic_circuits/10,arithmetic_circuits,Arithmetic Circuits: A Survey of Recent Results and Open Questions,2010,question,Prove superpolynomial noncommutative-circuit lower bounds.,Open Problem 10,35,pdf/arithmetic_circuits.pdf#page=35,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf#page=35,as_presented_in_source; current_status_not_checked
arithmetic_circuits/11,arithmetic_circuits,Arithmetic Circuits: A Survey of Recent Results and Open Questions,2010,question,Prove superpolynomial ΣΠΣ lower bounds over infinite fields.,Open Problem 11,38,pdf/arithmetic_circuits.pdf#page=38,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf#page=38,as_presented_in_source; current_status_not_checked
arithmetic_circuits/12,arithmetic_circuits,Arithmetic Circuits: A Survey of Recent Results and Open Questions,2010,question,"Prove superpolynomial, or even superlinear, lower bounds for the symmetric model’s m(f).",Open Problem 12,41,pdf/arithmetic_circuits.pdf#page=41,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf#page=41,as_presented_in_source; current_status_not_checked
arithmetic_circuits/13,arithmetic_circuits,Arithmetic Circuits: A Survey of Recent Results and Open Questions,2010,question,Prove superpolynomial multilinear-circuit lower bounds.,Open Problem 13,42,pdf/arithmetic_circuits.pdf#page=42,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf#page=42,as_presented_in_source; current_status_not_checked
arithmetic_circuits/14,arithmetic_circuits,Arithmetic Circuits: A Survey of Recent Results and Open Questions,2010,question,Separate multilinear and general formulas.,Open Problem 14,44,pdf/arithmetic_circuits.pdf#page=44,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf#page=44,as_presented_in_source; current_status_not_checked
arithmetic_circuits/15,arithmetic_circuits,Arithmetic Circuits: A Survey of Recent Results and Open Questions,2010,question,Construct explicit three-dimensional tensors with superlinear rank.,Open Problem 15,51,pdf/arithmetic_circuits.pdf#page=51,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf#page=51,as_presented_in_source; current_status_not_checked
arithmetic_circuits/16,arithmetic_circuits,Arithmetic Circuits: A Survey of Recent Results and Open Questions,2010,question,Develop algebraic pseudorandom functions and a corresponding natural-proofs barrier.,Open Problem 16,56,pdf/arithmetic_circuits.pdf#page=56,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf#page=56,as_presented_in_source; current_status_not_checked
arithmetic_circuits/17,arithmetic_circuits,Arithmetic Circuits: A Survey of Recent Results and Open Questions,2010,question,Does efficient PIT for a circuit class imply permanent lower bounds for that class?,Open Problem 17,67,pdf/arithmetic_circuits.pdf#page=67,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf#page=67,as_presented_in_source; current_status_not_checked
arithmetic_circuits/18,arithmetic_circuits,Arithmetic Circuits: A Survey of Recent Results and Open Questions,2010,question,Derandomize black-box depth-four PIT.,Open Problem 18,69,pdf/arithmetic_circuits.pdf#page=69,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf#page=69,as_presented_in_source; current_status_not_checked
arithmetic_circuits/19,arithmetic_circuits,Arithmetic Circuits: A Survey of Recent Results and Open Questions,2010,question,"Preserve bounded depth under factorization, including factors linear in one variable.",Open Problem 19,69,pdf/arithmetic_circuits.pdf#page=69,https://www.cs.tau.ac.il/~shpilka/publications/SY10.pdf#page=69,as_presented_in_source; current_status_not_checked
