id,title,area,scope,source_year,year_basis,source_age_years,status,status_note,source_collection,source_locator,authors,source_url,pdf_url,additional_source_urls,source_title,accessed,reading_note,review_level,statement_form,source_kind,question_excerpt,excerpt_truncated,candidate_id,doi,source_page,selection_method,extraction_flags,classification_basis
TCS-0645,Standard information versus linear information for Lp -approximation,Information-based complexity and numerical algorithms,focused,2023,seminar year; report may be published later,3,source_open_unverified,Posed in the seminar report; later resolution has not been exhaustively checked.,Dagstuhl Reports,"Seminar 23351, section 4.2",David Krieg,https://doi.org/10.4230/DagRep.13.8.106,https://drops.dagstuhl.de/storage/04dagstuhl-reports/volume13/issue08/DagRep.13.8/DagRep.13.8.pdf#page=126,,Algorithms and Complexity for Continuous Problems,2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
TCS-0646,All-constant-factor parameterized approximation hardness of SVP in l1,Lattices and computational number theory,focused,2023,source publication or workshop year,3,source_open_unverified,Explicitly posed as open in this source; later literature has not been exhaustively checked.,SIGACT Open Problems Column,Open Problem 4.7,,https://www.cs.umd.edu/~gasarch/open/svp-color.pdf,https://www.cs.umd.edu/~gasarch/open/svp-color.pdf#page=18,,,2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
TCS-0647,Beyond-base-two lower bounds for lattice problems,Lattices and computational number theory,focused,2023,source publication or workshop year,3,source_open_unverified,Explicitly posed as open in this source; later literature has not been exhaustively checked.,SIGACT Open Problems Column,Open Problem 2.7,,https://www.cs.umd.edu/~gasarch/open/svp-color.pdf,https://www.cs.umd.edu/~gasarch/open/svp-color.pdf#page=9,,,2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
TCS-0648,Constant-gap hardness of unique SVP,Lattices and computational number theory,focused,2023,source publication or workshop year,3,source_open_unverified,Explicitly posed as open in this source; later literature has not been exhaustively checked.,SIGACT Open Problems Column,Open Problem 4.6,,https://www.cs.umd.edu/~gasarch/open/svp-color.pdf,https://www.cs.umd.edu/~gasarch/open/svp-color.pdf#page=17,,,2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
TCS-0649,Deterministic local density using prime-number lattices,Lattices and computational number theory,focused,2023,source publication or workshop year,3,source_open_unverified,Explicitly posed as open in this source; later literature has not been exhaustively checked.,SIGACT Open Problems Column,Open Problem 3.4,,https://www.cs.umd.edu/~gasarch/open/svp-color.pdf,https://www.cs.umd.edu/~gasarch/open/svp-color.pdf#page=13,,,2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
TCS-0650,Deterministic local density using Reed–Solomon lattices,Lattices and computational number theory,focused,2023,source publication or workshop year,3,source_open_unverified,Explicitly posed as open in this source; later literature has not been exhaustively checked.,SIGACT Open Problems Column,Open Problem 3.5,,https://www.cs.umd.edu/~gasarch/open/svp-color.pdf,https://www.cs.umd.edu/~gasarch/open/svp-color.pdf#page=13,,,2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
TCS-0651,Deterministic NP-hardness reductions for Euclidean SVP,Lattices and computational number theory,focused,2023,source publication or workshop year,3,source_open_unverified,Explicitly posed as open in this source; later literature has not been exhaustively checked.,SIGACT Open Problems Column,Open Problem 2.1,,https://www.cs.umd.edu/~gasarch/open/svp-color.pdf,https://www.cs.umd.edu/~gasarch/open/svp-color.pdf#page=6,,,2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
TCS-0652,Dimension-preserving search-to-decision reductions for SVP,Lattices and computational number theory,focused,2023,source publication or workshop year,3,source_open_unverified,Explicitly posed as open in this source; later literature has not been exhaustively checked.,SIGACT Open Problems Column,Open Problem 4.5,,https://www.cs.umd.edu/~gasarch/open/svp-color.pdf,https://www.cs.umd.edu/~gasarch/open/svp-color.pdf#page=17,,,2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
TCS-0653,Explicit quantum exponential-time lower bounds for Euclidean SVP,Lattices and computational number theory,focused,2023,source publication or workshop year,3,source_open_unverified,Explicitly posed as open in this source; later literature has not been exhaustively checked.,SIGACT Open Problems Column,Open Problem 2.6,,https://www.cs.umd.edu/~gasarch/open/svp-color.pdf,https://www.cs.umd.edu/~gasarch/open/svp-color.pdf#page=9,,,2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
TCS-0654,Improved exponential-time lattice protocols and reductions,Lattices and computational number theory,focused,2023,source publication or workshop year,3,source_open_unverified,Explicitly posed as open in this source; later literature has not been exhaustively checked.,SIGACT Open Problems Column,Open Problem 4.3,,https://www.cs.umd.edu/~gasarch/open/svp-color.pdf,https://www.cs.umd.edu/~gasarch/open/svp-color.pdf#page=16,,,2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
TCS-0655,Polynomial-factor SVP hardness from standard assumptions,Lattices and computational number theory,focused,2023,source publication or workshop year,3,source_open_unverified,Explicitly posed as open in this source; later literature has not been exhaustively checked.,SIGACT Open Problems Column,Open Problem 2.3,,https://www.cs.umd.edu/~gasarch/open/svp-color.pdf,https://www.cs.umd.edu/~gasarch/open/svp-color.pdf#page=7,,,2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
TCS-0656,Reducing factoring or discrete logarithms to approximate SVP,Lattices and computational number theory,focused,2023,source publication or workshop year,3,source_open_unverified,Explicitly posed as open in this source; later literature has not been exhaustively checked.,SIGACT Open Problems Column,Open Problem 4.10,,https://www.cs.umd.edu/~gasarch/open/svp-color.pdf,https://www.cs.umd.edu/~gasarch/open/svp-color.pdf#page=19,,,2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
TCS-0657,Smaller-factor coNP or coAM certificates for SVP,Lattices and computational number theory,focused,2023,source publication or workshop year,3,source_open_unverified,Explicitly posed as open in this source; later literature has not been exhaustively checked.,SIGACT Open Problems Column,Open Problem 4.2,,https://www.cs.umd.edu/~gasarch/open/svp-color.pdf,https://www.cs.umd.edu/~gasarch/open/svp-color.pdf#page=15,,,2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
TCS-0658,Standard-assumption hardness for cryptographic-factor SVP,Lattices and computational number theory,focused,2023,source publication or workshop year,3,source_open_unverified,Explicitly posed as open in this source; later literature has not been exhaustively checked.,SIGACT Open Problems Column,Open Problem 4.11,,https://www.cs.umd.edu/~gasarch/open/svp-color.pdf,https://www.cs.umd.edu/~gasarch/open/svp-color.pdf#page=20,,,2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
TCS-0659,Stronger worst-case reductions to SIS and LWE,Lattices and computational number theory,focused,2023,source publication or workshop year,3,source_open_unverified,Explicitly posed as open in this source; later literature has not been exhaustively checked.,SIGACT Open Problems Column,Open Problem 4.1,,https://www.cs.umd.edu/~gasarch/open/svp-color.pdf,https://www.cs.umd.edu/~gasarch/open/svp-color.pdf#page=15,,,2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
TCS-0660,Sub-square-root approximation in coMA for SVP,Lattices and computational number theory,focused,2023,source publication or workshop year,3,source_open_unverified,Explicitly posed as open in this source; later literature has not been exhaustively checked.,SIGACT Open Problems Column,Open Problem 4.4,,https://www.cs.umd.edu/~gasarch/open/svp-color.pdf,https://www.cs.umd.edu/~gasarch/open/svp-color.pdf#page=16,,,2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
TCS-0661,SVP hardness for fixed-rank module lattices,Lattices and computational number theory,focused,2023,source publication or workshop year,3,source_open_unverified,Explicitly posed as open in this source; later literature has not been exhaustively checked.,SIGACT Open Problems Column,Open Problem 4.9,,https://www.cs.umd.edu/~gasarch/open/svp-color.pdf,https://www.cs.umd.edu/~gasarch/open/svp-color.pdf#page=19,,,2026-09-09,"Short index label; consult the source locator for the full formulation, definitions and assumptions.",inherited_v1,index_label,original_collection,,False,,,,v1 retained,,v1 classification
