id,title,category,state,reason_code,reason,duplicate_of,source
TCS-5470,On the h-Majority Dynamics with Many Opinions — Explicit open question on PDF page 10,"Distributed, parallel and sublinear algorithms",quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “We do not know how the statement of Corollary 5 changes when hp1 decreases, which remains an open question.”.",,https://doi.org/10.4230/LIPIcs.DISC.2025.27
TCS-5472,Parameterized Spanning Tree Congestion — Explicit open question on PDF page 16,"Distributed, parallel and sublinear algorithms",quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “We additionally mention that it is unknown whether the problem remains NP-hard on cographs or when k = 4.”.",,https://doi.org/10.4230/LIPIcs.MFCS.2025.65
TCS-5530,Optimal Bounds for Dominating Set in Graph Streams — Unresolved-question passage on page 19,"Distributed, parallel and sublinear algorithms",quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “This suggests the following natural question: is it possible to avoid the space dependency on m in the edge-arrival model?”.",,https://doi.org/10.4230/LIPIcs.ITCS.2022.93
TCS-5566,Towards Tighter Space Bounds for Counting Triangles and Other Substructures in Graph Streams — Unresolved-question passage on page 13,"Distributed, parallel and sublinear algorithms",quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “Can one improve the one-pass and multi-pass lower bounds for cyc-cnth for even h to match those for odd h?”.",,https://doi.org/10.4230/LIPIcs.STACS.2017.11
TCS-5576,Exponential Speedup over Locality in MPC with Optimal Memory — Explicit open question on PDF page 6,"Distributed, parallel and sublinear algorithms",quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “Does such a separation between the complexity of an LCL in the LOCAL model and the MPC model also hold for large complexities?”.",,https://doi.org/10.4230/LIPIcs.DISC.2022.9
TCS-5577,Distributed Randomness from Approximate Agreement — Explicit open question on PDF page 3,"Distributed, parallel and sublinear algorithms",quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “However, we do not know if it is possible to guarantee that all outputs of correct processes are random without relaxing other properties.”.",,https://doi.org/10.4230/LIPIcs.DISC.2022.24
TCS-5604,Brief Announcement: How to Trust Strangers - Composition of Byzantine Quorum Systems — Explicit open question on PDF page 1,"Distributed, parallel and sublinear algorithms",quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “In both cases, it is an open question how to compose trust assumptions.”.",,https://doi.org/10.4230/LIPIcs.DISC.2021.44
TCS-5673,Crash-Tolerant Perpetual Exploration with Myopic Luminous Robots on Rings — Unresolved-question passage on page 15,"Distributed, parallel and sublinear algorithms",quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “Is it possible to weaken the assumptions about initial positions and colors?”.",,https://doi.org/10.4230/LIPIcs.OPODIS.2024.12
TCS-5700,Local Recurrent Problems in the SUPPORTED Model — Unresolved-question passage on page 17,"Distributed, parallel and sublinear algorithms",quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “Can we obtain algorithms with better round complexities for color completion?”.",,https://doi.org/10.4230/LIPIcs.OPODIS.2023.22
TCS-5721,Stochastic Streams: Sample Complexity vs. Space Complexity — Unresolved-question passage on page 13,"Distributed, parallel and sublinear algorithms",quarantined,followup,"This is an extension or refinement of a particular construction, algorithm or analysis. The saved record does not establish consequences broad enough to prioritize it as a separate problem in the 1,000-problem atlas. Saved target: “Is it possible to develop a more general framework which unifies the results for these problems?”.",,https://doi.org/10.4230/LIPIcs.ESA.2016.32
