id	field	math_spans	before_sha256	after_sha256
TCS-4737	title	1	8408c0cc40ae27d60640a3d88ca7dd2ab0471e6ac79d73c7518fc697a33ba129	4fb0d5b79a4b44c3872074e8e4648deecb8538083fb354084d1ffa1b44a29fe8
TCS-4737	source_formulation.text	1	90076e90efbcef29e963ab27efe7648095dadbd411e8df2818cc26aa4ce897e8	4300d3ac80b189f2e56d4e7a0bd0e127effc561902cc7bd84185893ed6415315
TCS-4753	title	1	dc2aab3ef71f53be295971bf6114a33e17690c5e36f53e157f00da92cca32b50	1f7b831df0cb700e5d1e607ab1e02e4a2a3002611802c6ae1a1e4d36fbaf947c
TCS-4753	source_formulation.text	1	be7f4caeac81a57e96a96662fdc1a43b44a1428592d04a3844b66ed0f28e8b5d	86acb9a18c5fbb97196f864d638844355949259643cf3bbba01606856fee3410
TCS-4753	working_summary.sentences.1	1	36786143147b81c7cb5e3bf5156daaaf5a4b93024a02053da789da2e82698ed3	8f7d3a9a5ae1f9b2719a9be21eb63aaf64605ca24336e0aafb831543f9a8ec46
TCS-4763	context	1	6f95966e8b3c252b3ce610ab2a15ccf61bd6d5df990de49a7611802d242d5e26	1d1ea627405e87c4c525a60ae71bce2fa1dec0274954e0170e910ffa298bbd24
TCS-4763	source_formulation.text	1	ae659611193ff41140cca4f247e206d83b9bf432e06f2885bb785fbf837def0e	cc0e3341c0e50fdb24d453ceab355b2b83f31a1414d51e451356b6a4e5b93876
TCS-4763	working_summary.sentences.1	1	6c5578abede960379691e930e84dc527442e001b3b70c12c8c50553e3d205748	b469031a030f86b70f122eb9b5e6857793e38f852cd9332162905e5d325c41dd
TCS-4763	references.0.title	1	328cdd14e19f43efc95cc0fafb82c32c7ad49490c38a1416781c5f867b94b6a2	56bfddf1a92821ebab35a8e99afaf86f5f6040c8dac2bcc8b462a2ea877b67e0
TCS-4789	context	1	fa83762e64fc7c20c851e558ff4740488adbf875d888acf08c3a1b38d09a509d	270981799d001961cbb4aa5e882f1b503649b3dba609d5f3655b4c2363ef54f1
TCS-4789	source_formulation.text	2	3d211b4a589679caadc1b3a05639e4749772f81972c2ab40f3f8dc1cdcc8f0ad	f8c20a33dbe2f825ab8c823133dc4f5858574bf37f92ad732c68cae9408bd922
TCS-4789	references.0.title	1	369b7f70787316dc5964155c8ab9c7039f0f42e6fc82e9e7c4e6edef5bdb9c5a	e37c460ffe211503f673f3b4eaf38edd6206b3209b7cafb0fa267e967aa60111
TCS-4790	context	1	bd03e1702ba60bfcfa913c6502ba2be91968d90a0a8d5c76db06f9548d2ff038	1635c5578b54ea9fd374ba2a5585257a09610cbf7554d9fdaa9273bf2620918c
TCS-4790	source_formulation.text	1	29aeff5f9d26cadc40675ec72a12d5bd76b2801bc232330980b17aa80b3d14af	c5c3b9ae651fc5dce1ca04d45ab90073b1d146cd03b1c73965ddc01500ba838a
TCS-4790	references.0.title	1	355c7c92bcb9ebb9ddeb256809c1361d70fe77c878483c008f5c64dd0616c459	7cfed709221e855c8dda4d1e4d770b86a3d318fb44cbda39e330f7702e480eef
TCS-4792	source_formulation.text	1	564bfe61bcbda1599f54db3ddc4b8814b02e4b82043946abc49c62405b4471d7	ec90326da2a8941986f5b421e3217071ca388856e87888d78aaada5558697733
TCS-4792	working_summary.sentences.2	1	595318c85d7c31b675d23b4b2fc309687d53b259120c3b444ff967fd49cb4ced	a3789fe903f113b7fef0147bc3b835ba40d5cfcd8419a23d53370c61b158c080
TCS-4802	context	1	a546c63997dd704f8e46a02110389e196a6579eb74058308e2a01f34f2388f3b	c7faed28cd533c95bb9375786787032a45633c1807b8445e430bc594452171fe
TCS-4802	references.0.title	1	39373f7b8fbd9df04ec927c7186042f6029b2e0cc611017bb76c8ed2c997c591	cb3d90f3c8a4a08b760b9d6c0930eb01f515d104e23a4cc79ab71fdb1cadc175
TCS-4876	source_formulation.text	1	9ace1f77924fb0e5862f2cdea9a17caff2b0252c434a3cbd8c71a3725864ef6b	05285adc20aedb6c6f9100976e6c46bed6f816819188a198a0944be22dc8c6de
TCS-4894	title	1	f82a907a69c8e10dc46ed163a7bbdeed7cce95abd0b3d81ef6cfdb0c34757238	06cec0785b17e0019c6fe3e47f6f4caf40b8753070bee134b208c7b41b3ec93c
TCS-4894	source_formulation.text	1	020a66ceeb78ade2bc3c09e1502c8f65806329102495114fce7809c02149f23e	020a66ceeb78ade2bc3c09e1502c8f65806329102495114fce7809c02149f23e
TCS-4927	source_formulation.text	1	acdfff63dcff2b235b5d0f9daeb8a094b9284102b5af8d667fd605e99c5b2c38	acdfff63dcff2b235b5d0f9daeb8a094b9284102b5af8d667fd605e99c5b2c38
TCS-4952	source_formulation.text	1	e3c6ff75b72cc6820457f6e86d09ed59cca55f07419daea97721804712dfb960	e3c6ff75b72cc6820457f6e86d09ed59cca55f07419daea97721804712dfb960
TCS-4977	source_formulation.text	2	2d31ff5abee1559789033431b69b1620195271bebf3fe2eb1a8dc5470454721b	74b172fceea765e0abccdc153ac08cce714f1a007322fc4beffe5316268c2adb
TCS-4982	source_formulation.text	1	e9c01102d91179fc7a67573565b655dc636e8dfd59b89f6bb9588aa8b1b60ac7	bc7d0a8e2af2c813d72bb99b7c54b58391192f48a7ced2cb587e115f1f526efa
TCS-4983	source_formulation.text	1	dddad456abd52d3e341386ccd0069892738d0168674309c4ff105bdecbfa63d9	b5a319b1638a31002635291a864893f7133f002669399962d993cdced8cae8c0
TCS-4988	context	1	2c53736634df2581e0c78b3041fc388f1576003a1534288b968b4441333189b9	7b7bcba6851c47a04b45f8b4cb4d3d3fbe1ed3d67247a8243008a49f1a55bf30
TCS-4988	source_formulation.text	1	d0be27f883a5cc5131220f20da32103cdc6b21a76a7f1c5c89cf43d89af7f60f	d0be27f883a5cc5131220f20da32103cdc6b21a76a7f1c5c89cf43d89af7f60f
TCS-4988	references.0.title	1	285742b7eebf51cd612e98bc39032fc4fb536148f3019014a5dd337df317f67e	2f28fb4a1501b4c24eb42ea05c81e5f690da78bffb3dec528ea20c92d59edb9c
TCS-4991	source_formulation.text	1	ccbfa0ec185ea4300f5dcd6aa66846e268ff810df4774b264707ea88fdd1e740	ccbfa0ec185ea4300f5dcd6aa66846e268ff810df4774b264707ea88fdd1e740
TCS-5004	source_formulation.text	3	8c1140f8211271112c7d2745b0986b01b0aa4eed76b8f50fe0902df71dd697ce	2ddf88d564b91c16d46789d11b497e642f8b6bba927d7cdbe45c1a0336732bb8
TCS-5010	source_formulation.text	1	8e97a45954a09b5cd2f573c50908bc9217f222a6ce9786d993b75336f673e82e	8e97a45954a09b5cd2f573c50908bc9217f222a6ce9786d993b75336f673e82e
TCS-5011	source_formulation.text	4	fead9c93d3b42f2c1edd991abec688cc42c1ca735c68a62d41d8a14ed7d88469	5fdd0443d1099651c3573da315a8b6d2e540ef1af3604c56a4eb4901698864d0
TCS-5013	source_formulation.text	1	9fbf50d6cba8abae8b7a1fe12acf556b17db2889d5d837a4cab6af4bc36ec1bc	9fbf50d6cba8abae8b7a1fe12acf556b17db2889d5d837a4cab6af4bc36ec1bc
TCS-5015	source_formulation.text	1	f1f4eb1192551721bf85e01a43108041ee314aff3accb54393b2daf173f6861d	f1f4eb1192551721bf85e01a43108041ee314aff3accb54393b2daf173f6861d
TCS-5021	context	1	3a95ec80034e8cf0cdd02c6ac858f744811f5b065276be755f22bd69b1880202	9009f68f59964e48281c78b4ddddb14bf119effbca884a23a61bb4b2d2bd5abc
TCS-5021	definitions	13	578956da228dffc92616ff4b8fb220f509db7d40991bcee6473eb30f7bbc302e	8e52be5219f5f1201e2046da49b7d5d076d688a4b5acb5b308fa29b2fd4762ef
TCS-5021	answer_criterion	3	f383d7b683dca6a2476d3c87980c843abc8342dd390cca8ce32dca59e20be8b1	edd82c12bd34e3f50b714772abb856d572bdc176080817ed767ee16623c3247c
TCS-5021	formal	3	0f61d9e99c859da2b8665462c4406cd2f352c6d81215f13802a787eb83cae53e	cdc98353554a0cfe6be54bf06b8904bd014dce7a295ce92903a825851e97d668
TCS-5021	source_formulation.text	1	9b39621238551232391eafcbdb0476bd7ab39e34df39fdff5eb9df7736e239f0	9b39621238551232391eafcbdb0476bd7ab39e34df39fdff5eb9df7736e239f0
TCS-5021	context_blocks.2.text	1	cd0448aaee0f0c2a1a1ba19b04fd0a47e96c862c252d3dedab662c4ea16a53ee	66f18d1d9c28a16440f2cb8ad5761c1d135e04788a5efa638c9d07067f57e7d5
TCS-5030	context	2	3656fc2009bc3966c19d4b7565708a398774a2f3e7b2a3a7b8491499bfcc6d73	e08e75f842a645e7960ab799358ab2199e48ae77ef94d9daf6abe2868e47aa9d
TCS-5030	definitions	14	fc95209b256782d6d73e283a274d67b602311564d14621fbd7950d7bc632863d	69ce2c9a4141a36bd650c51682fda5f13de35c37f7ccd17ba667bedff0dec4ae
TCS-5030	answer_criterion	5	6f74c84f6a116f130410ccf7e7e1f8d6ae57b169b8d4f6e01f02d9b6007ed995	17ae0aa1de4d821a45c89ca3dd9f640430ce8aef605d315be82705830c7b1e9c
TCS-5030	formal	1	4a48ee6aff1e81f33b8664c708184a2ec74e0a685ff0b7e5a5409c5be70a6636	e7d1f87d34c3a97b5ca379799713f249ce900ea7f707360e1bff89ea86a33238
TCS-5030	source_formulation.text	1	23698fd7cea0d85d557f3aebf6662ca4b17d678a330834bbfd7a691c0b9775b5	c688aa8abe0cfe90371ff0b3222030217504e7d00c64ab0cf666a6530140f05a
TCS-5030	working_summary.sentences.4	1	45b4e26efe5499586dbcb77b84711d8c840cbeaea7864ac2729bce0f77421930	c5ad9449625476d3a2f3e81e56e4dc33d53f107a02ac2b40d99f79504d7b9ba3
TCS-5030	progress.1.text	1	69edc562fd45c7ff2bfd83b06e2bff95bb1e4b76a1fc936dad66503dd9f1271b	cacfc3c895701d82fc79645bab463363fbfe9f27f5fef5b68023c358d4d8c7c0
TCS-5030	context_blocks.1.text	1	6d574e275642f24a51bbd3d417b7d3a2dff67b9099fa1c5449ac0de8f1d22d39	ddd704992ad767855f4758300a8d7dcf157c9d4f7d0e26c89edc0d331c0da8c8
TCS-5030	context_blocks.2.text	1	46a2d7cff3cfaafa7f74bd7ee56105508c6388d913213aab2ded7636b3f4ecaf	1cbe040515d3bc147258f2ad3b9213e9714d7bbc4e924bc9791fc963f73650e2
TCS-5031	source_formulation.text	1	a3afe7d2b9c8156dbfe6099a01f48c1eea05b6e3094164771abf6407e2b50fed	2df90814be2837559cbc1c149b94c406d7d02bfcd789c1903c0e11079d36b297
TCS-5077	source_formulation.text	1	963a98318f1960802e24784459209433d4170008bad9c246986b1b87b295135b	f6215aaedf84d97e029761b21aa29397ea1bd44a0fed569dde11f182f88b0ccc
TCS-5085	source_formulation.text	2	805a68138adf823fb1eb9ed2a4e4e02ce151020a392db07dc5717690678e534d	22947b2ea852f8f0b8b30339581193cfceb21efd156d08812f50865edccde72e
TCS-5085	working_summary.sentences.1	1	4099e70d10da973f34aaa0ac91054c726f2458de7eaa68d036ab6c1982850a02	6aad1faa1e007eb887ed475eb2ff7db06a477c2fc19ab47d81e28357e03bafbc
TCS-5158	context	1	90ef875aea555ba6f53df5e4d5fa72a7faa58868e0ac906b5c5bb945005f4c3c	4a3fcfb75ca7fa7dfc10aebe8ae14b9034116503e1249fe94731780f966173e6
TCS-5158	formal	2	aa5a4dab65a6997c833459946170cc3e02e114d0b5dc8925211ce33d56ccfbb5	0052528c79845c8263cb58fec36115301806d29c5584cedcee55e74ded283706
TCS-5158	context_blocks.1.text	1	0c37332c14079cbdb1e14cf13ab0aee8e1c58d709f36edbaa8fdc571da54d91c	b85a4b717e5b0e89eee6deca893c796ef2347978c3f77ff81a11bc8314ad0956
TCS-5202	source_formulation.text	2	9f2f0a1fb5f9bd706a27197494c9b5bd806fa8fb0aa3e031ef621b71ec618cde	03b2cfc18e72aeeae14ee512ec70aef151d5bfcd7de02f487d6b157b6a6c692e
TCS-5260	source_formulation.text	1	8e6dea2b4a8145eb67a20b9919a9e70549f8b5ff8021d619e87adb3cd60f2139	8e6dea2b4a8145eb67a20b9919a9e70549f8b5ff8021d619e87adb3cd60f2139
TCS-5272	context	1	572c6623085d2466eacbb602ac2bfacc5b09f025ce85148ee5ee2de01d57d0dc	f3c29024f9fd88e34a16b05d014da8a0d7e841ddacbaa5919ae227edaf0217e5
TCS-5272	references.0.title	1	f0a2a49f1f6a3dba310210a240b223bde803b2ef4a041c8af911378f4c60755f	a131b1a064e4f504d449695d9fb7a2da62f6b712959129c2a0f1197576079d7a
TCS-5288	source_formulation.text	2	60ecce1317b19cd8e6ebae4eb2aa1ae837b83de3f90d1e9e94cbf43af3bfd51b	17d889808b064f732aded64579c786f3d626e3881de7848b39b91a05f6e4353e
TCS-5292	source_formulation.text	1	8b59cf898f5416c93c01dba98b655e4f72b942f612f6d5859231173641cda864	8b59cf898f5416c93c01dba98b655e4f72b942f612f6d5859231173641cda864
TCS-5317	context	1	eeaffb3419d511fcefd5dd19989388116b0105565159291ed8dd4acb2e9e2cfc	dd36f956be87fa3508d22b91468e3399cc30e71158172050a5c53ebf36aaa521
TCS-5317	references.0.title	1	5bc74b726fec27581dafc1600f3fb3103d6584e556d0eeb49a47a5fcfb11558a	ed349974ff34f7ecddee61a914b3abbad0a0abf5b367c18128425a789be3f9a0
TCS-5330	context	1	139b6e5ae843fce6d1fef4d0967dfcb08654312c3ce2515f9e5ba9d699fc2e2b	a05c850f12f8fa272085cf2a3e36d68f1cc270efd7715dc3dcefb1b7af69190f
TCS-5330	source_formulation.text	4	eb46af9d03eeb7143a07225e5836327eba26e6ffd5ff79fd2edbf5f8d816a936	6dad210163a78e9393bdcb2a57914a6dea478f04a0ee11d996c72cef9d05638d
TCS-5330	references.0.title	1	9b6f506405b79ff42600e63825e544d0220b1c1714b05d960d3f6d4185fb1d4f	a6baf30025b62155504f44a5ce2e5c348e97ef89ffea62381b80e7f216c13ae1
TCS-5332	source_formulation.text	1	1fac1326c92d907afc6d4d3d0689002a8c4cbc2dff743cb610329ecb9b6e8255	1fac1326c92d907afc6d4d3d0689002a8c4cbc2dff743cb610329ecb9b6e8255
TCS-5341	source_formulation.text	1	ff81777fb8976cf624a8ae64e0d195fd67e7dd828a128c43ac0b81830fbb8fd1	ff81777fb8976cf624a8ae64e0d195fd67e7dd828a128c43ac0b81830fbb8fd1
TCS-5349	source_formulation.text	1	d70266bf05486f29c3825bf505bb14dc1a925f75606d5ee311364a10d84f3ad3	d70266bf05486f29c3825bf505bb14dc1a925f75606d5ee311364a10d84f3ad3
TCS-5358	definitions	8	094adbc0a6037aa0ab4b166797ea939e7e572de74c1ece6ef33204ed09813db3	5ac1e88751f409ac50429f88a44358d8e48673f0176fe2c24e0d14f91d2e0827
TCS-5358	review_note	1	c44915bd245b9c543eed51053b796338048440761b64047fba8f84d6ad5f9476	5d1e331aafd5842de761426be0054e52a91847a33f7bbd947630f5ae1089e83f
TCS-5358	formal	5	17bf346b36742e071b08737e6b26e40ee604884efcb21b6e64824ee352638017	be42bff864cbf6b7948b54dfbd1d3e2875bbb45ada71a877a3a74e28930606f4
TCS-5358	context_blocks.1.text	3	25e1bab470a69f227162ed5747faf44f3e641927bcc9d19202c1b7bd8c28395f	04eb9497bd7c84dd01a7b6a58c3664d529f5509fab9544481c537f5fb6431e1f
TCS-5358	context_blocks.2.text	2	71620ba9a4c0c40eaadb659391f05d32371813574f8d31af9987d094e5274086	b82cb5fccf7f0d437acf2fcb62a1a0a4dd5069b729dc93e5933ac4eecf5df41b
TCS-5358	context_blocks.7.text	1	3c5c9ba6aae718c27d695b3244dfdee228e021aff73bd7a0379e8f1f4aeb6391	3c9edd87486d82c0f53b486a382f76d230245e5d60d2e43d6857bcd18ff4147d
TCS-5374	source_formulation.text	2	140b05f21ff4ccffd612162d24247af2236f93dea528cd2c826bdfdcaee63f78	1c5fbd431067f37176892ea352eddb79868b8e069d73f28f3c7d56d6dff0938b
TCS-5374	working_summary.sentences.2	1	772862dbb4b9399510d0d36217a8ed6e97474bc05ec7b8faaaf44bc19a99ff4e	1c7ac61baa64fd61fcddc36aa8b020a0667c5ccede9bedcefceec1240eca3480
TCS-5395	definitions	7	b68b7946436efc3e462f0bab1beb67786589fde66824728a8d8ea6f8cccaa8f9	4fb7bfab518aa42d3a3ab6560a3394cb94076b5e3624261bd5366178f82ef01a
TCS-5395	formal	3	bf595dc72e2b52c33a702292f02f9dc42089005721bdc5a04c38bcde3eb969ed	b87cbccc259822bd9be3abea7efb83f87f047c0582af72e49651e30a65339824
TCS-5406	source_formulation.text	2	20bff71d2aade35393fe890a7180899d5c3ddcf77146ab0c71b533b0a62a5748	1608faa9b825626a87fc07dcbc3b8bd743834ad42453e0e5bed793413245b1a2
TCS-5407	source_formulation.text	1	91294997ead1df514b150808657cca445b4eeca9032cbd7b5a5e9f5821c31da4	91294997ead1df514b150808657cca445b4eeca9032cbd7b5a5e9f5821c31da4
TCS-5434	title	1	1c3334b3f0371390cc4002a297eb621f8f9df34b4cd6af06469b1bcf3bc73e2f	266a13f725ddc78c7d71adab612ebe3f201cdc181628be85216b9166c277ee41
TCS-5434	source_formulation.text	1	d8fbf25864c1f1cee410bf0489557cb51ba22314ca4af6eed84f9133017e49b8	d8fbf25864c1f1cee410bf0489557cb51ba22314ca4af6eed84f9133017e49b8
TCS-5442	source_formulation.text	1	348cfc236f36967af0a8a9a9e16e207f947b3de812f87f19c3fa609a0077ab11	348cfc236f36967af0a8a9a9e16e207f947b3de812f87f19c3fa609a0077ab11
TCS-5443	source_formulation.text	1	a2ff271782982d1e2efe2f1d77c9279b0e62c799f3e74d00c33ac2edf3c538bf	a2ff271782982d1e2efe2f1d77c9279b0e62c799f3e74d00c33ac2edf3c538bf
TCS-5494	source_formulation.text	1	cf5e50bc3055a4bafb665bd0391595d5ef8a3a4296dc3e8c9549d4d36723f7fe	cf5e50bc3055a4bafb665bd0391595d5ef8a3a4296dc3e8c9549d4d36723f7fe
TCS-5544	context	1	55a17aa1f19a3235e28bfd686f672bcb32a20303d1b1fa2e67722a78a9a98b2c	df7312d7ac8b80a595b4102f1bbeb6e58f9be24be140d5398ca7079d585c7b54
TCS-5544	references.0.title	1	33b003cb8043baea4fa572c89cb2b8d29dbbf1759e623971b73bb8229341fcc8	eaa0dd49486eaa9e6f40a7d35e3f71f9ad2e84f218f83e4bd92914d1b58c48f7
TCS-5554	source_formulation.text	3	854c1b45297a087f2be0af7f252199ca94256961220e1896d956b78a925bb62e	22a4ceafb8d5a83df6c3a20935b7df1aa12574ca61f079a4f1afdb5952602c40
TCS-5732	source_formulation.text	1	b15803082b1966c9924e3fec1d258eddadc2525696d2e906f2d350f9480de631	aee9e487b02ab0ee5d8c8113e9590af8beaffae35a7c93d72902a3b4f3d1a994
TCS-5773	formal	6	6afcd168d3b4c07a2806af55780292a7170f2a9c744e7dc0eb5469bd05d82067	b04fe18fab91caae2608c87cbb9374930093aec9f9fc211be14f868f6afa60da
TCS-5779	source_formulation.text	1	02215f37b862690525b65ccbea736a4a6f30afcecf9a4f5a429f8fc8e38737a7	02215f37b862690525b65ccbea736a4a6f30afcecf9a4f5a429f8fc8e38737a7
TCS-5787	source_formulation.text	3	3c23591310e32f2f4530d80a5e49e1e8b11682f93173e3ce3df1475484401a2c	02b647b5da10d3361bca20b325e4e927a749bc25c292b3a38c252e7085641788
TCS-5793	source_formulation.text	1	8b9264a4c4bca088d5aa8d480b9c6278a2e7a31a1c5d3449db5883d99b1bc166	8b9264a4c4bca088d5aa8d480b9c6278a2e7a31a1c5d3449db5883d99b1bc166
TCS-5795	source_formulation.text	4	16bcea10900695f4a803c287c682d3dbeb69ee615e14d42d2d24080c806228ff	5eaa9fd649c7ba9e53207f73addae967d88d9bdd3147fe8f0429c216a18d0637
TCS-5795	working_summary.sentences.1	2	07c783bc2637387f20fe5ad89297d679f29580be8dabd11d325b1c88db5188f8	58431ee71ad5e1127b07edd3232888473ab2f631e8eff90cdebc7c21ef6f3b27
TCS-5797	source_formulation.text	1	f67e06002e30d713bc0ddf3e49e8ad69bb5e2cbd7a4efa5b0c5f6e4e13098777	6aed2c0d704ad7e6a9899616b165c3b2f5801785d6ddb39f70f43c5621c7b0c8
TCS-5797	working_summary.sentences.2	1	73a45841131e1b6f94a81dd0ebd9ad94d5c7c79d21a0f27b86c2ff533b2133b9	8570e638cc4828b5408c40ce0119632685b35337e821531362d55dbb7f0b3d65
TCS-5798	source_formulation.text	1	ef1d90cf5b80bfc7ea12fc27ca4e4ebd8b8d1dd13f37a0b7548a4b9e83f64650	ef1d90cf5b80bfc7ea12fc27ca4e4ebd8b8d1dd13f37a0b7548a4b9e83f64650
TCS-5817	source_formulation.text	1	d9c543cb18c3afbe322da00c8e02588cf16dfb5dd9db599f602d30affbea4cea	26b23c00cf4dcd4da975b3f7d530541a65df69116eb9ef34f011d2a04368ffbf
TCS-5825	source_formulation.text	1	c8adae0addcd9031c2b4045c4aebb77859de655b46893a245d108365771d057b	d84bbd019af601045a6a822f3c855342cd44e26a47bcf2ee77f162ecc2f04e6b
TCS-5847	source_formulation.text	2	cbf6bea93ae455351373d65eff6b26a4d040337335ce6263a0b5466b8f20337c	8166c03678edd94ef369f7be283305955dca4cdd18ea405c1555100e1df215cd
TCS-5847	working_summary.sentences.1	1	59670c1737d6fa4692344a15d88fe0c73950e64e4e2c28f5a3793533149412e9	711b6e5607e95dc93124f5e596650efd788e72645dc4411968dd7fc931f7bd86
TCS-5863	title	1	0f5cf8661f15cc1befa1d05089cedf76201f5d3487569d2423979a1961c5c69a	12f8ce8cd8ce7d2040dac87cd3f866e5740f8281d61c1b65e8558cc60dde09c5
TCS-5863	source_formulation.text	1	ef3c8f6ccb67af676bd71fdc7bf36ab9bac91c6359a7e2acdb67527e89c659b3	7df0fd88d5b001a86c17f37e192d08429aab0dbea1be838ab5e89f358a5d3702
TCS-5892	source_formulation.text	2	60f10fa42d362d2e168ea3fa11f4cf0f702122119731bb8bdc7d988a681fd1d4	0fe53672c28d2a02aa4eb555e74110563ddd9b45487dfe0cb6dc715ed5a8b52e
TCS-5921	title	1	600bdb6451f06d345c49837a221b6e4856c1206163e8dcb8e4f8a730023b6a36	01c84499215e54b36c0fcdec4bc213a628d8d2fa4413806a45ddaf3ae238e8c2
TCS-5921	source_formulation.text	1	dfbba0f362d279ef6eb5448736ec3cc9dfa12cfc297561c95a43dd592314451d	df01c71012bd83bed1a4cdc934f4b5da8e098e9f3f4235942edfc89a9f88d89c
TCS-5959	source_formulation.text	2	4b62ff301241940913896223e032de867602b6797584a2f792fd8ad11e5dbf69	bc378fbde1c748ca479b2451a267d9b937d1cfc3a1e2724b4b4dd4755b7c72c3
TCS-5969	source_formulation.text	1	fb142ac5d49f05bbb40bb9cf9feb4c2a44293a6b7feebeb8bd8c315c5214a028	fb142ac5d49f05bbb40bb9cf9feb4c2a44293a6b7feebeb8bd8c315c5214a028
TCS-5975	source_formulation.text	1	0bbb8138017bc767ad60b2c63867b42bc893a65087304567d922866e91f09c49	0bbb8138017bc767ad60b2c63867b42bc893a65087304567d922866e91f09c49
TCS-6006	source_formulation.text	2	79f705e6de7d0cace191b88dd4db3616f887175f5bdfe18072c0d296d5d83a1a	3d726f88c7f1edb324116f4ac93a600ae4ad372115498646f06ad9c6093d2e8a
TCS-6007	source_formulation.text	1	ace6ab406442c9f024c348b64c6b537b53b8f3a1d7ada62290093f6579fdbfd9	9c93ded46012ace6163ad958f29d84a69beacbe25e1b67b52533d0ad809af919
TCS-6036	source_formulation.text	1	bf17204d9429e1ad5d57a20498dba1b6d730ce01a44b5a5af540e2283685382d	bf17204d9429e1ad5d57a20498dba1b6d730ce01a44b5a5af540e2283685382d
TCS-6091	title	1	aef453fabf444bbf464da561860b34d3f793333037d33e429c2312f0cd778348	788fea77f5c0551d59bcfb66f00eb01e59e7e2f9868ea358cda7483f0fab9b99
TCS-6091	source_formulation.text	2	6de324c620232ce893a4a46c250fae149b5fb9b9060815165b30c93a1b3a657c	b73a0e841ba2fbb680c860e3f3eb6f623968f0512471e1162610bfac030a7e8d
TCS-6091	working_summary.sentences.1	1	4df09c6bd80c51b204a68f09cfa3d254f439ef5ad2f011b3c48dac1d16cb3d96	f0ffa0fd85d8febc94741fa6a4676877de39d864451061e9ce1b507960f9dd16
TCS-6125	source_formulation.text	2	fef74696124d0ba5ac3a75c21f897625150945368363e0d4e019119e1cd97bbd	e9439b5dc47db20e960cb83d9895d7090d00b1598812e43999c5ccbec6581ef6
TCS-6125	working_summary.sentences.1	2	0985a40464344009b53ad286c2bcf3e45eeaadc4f5b66918717a3ad3b71e675b	dc705a75e05ad95d2967a8b85689c4199cd8b2dcd9d9758c7a9c622835672271
TCS-6139	source_formulation.text	1	bc3889b5c844457fb5224a9e43d50ed4af4af90de9433ec732744aab06d7e41d	bc3889b5c844457fb5224a9e43d50ed4af4af90de9433ec732744aab06d7e41d
TCS-6168	context	4	4d2d4af67f8386bfb45971bca4999edc220d27451dcadc19c147f2b953cecd55	87ed77d05b8f04e4cc8c3f8e6282fc8aad09b721de427523828f8f0251c3c8d7
TCS-6168	definitions	6	24f7f2657dc2eecf766de3f4fcf9774d4d1b73610e3abfb38d45729f5903712e	79cee7a3bd1da49faa97cbead65a8753df559a9afe8f0933beaad0b14bd0e8c2
TCS-6168	answer_criterion	2	6a95d3e2c0248808593a9502d81fa34530ca4bd8e57eb4ad8a5a3afdb44b3c96	95d3e57aa574b9d22b5ef463525eb30e0e58031131cabc798242d8728d3d9dcf
TCS-6168	formal	2	d7bec8693c6d36ad82db84f56c0eab277770113beb8e8b55288a1be91cb5a864	73313ff780811e68821a7cf0a463601c48340279ca63ddf0481cd88e6c7d5ed9
TCS-6168	source_formulation.text	2	50e60afcda2bc64cf02b85080766bcaa897bfa1ce941241ba027778b77076e90	2d39f4efddd3f383a55f08286400c0bea28c0d3b14434be0c46a3b9928a6db69
TCS-6168	context_blocks.1.text	2	15d943e78ae9987788c206a6fdd3474581edfc20bc6dfcd3b51592e044107a72	7260e3f8b6f36643c04647031197c73379e9ebd652fae1e7c25e1c6b726d5caa
TCS-6168	context_blocks.2.text	2	dd4a8d1665c37293fd2091061a60a581d8105c932d1e73e97107ca5b683c8b0d	07204f92eed02c33e24b02b77c85e363f11a411e82f1c2eb8ea4c5aad6017eb5
TCS-6173	source_formulation.text	1	1c3f01a6c895e3d50f70aba4ef2219b2f228da92a0b217342445d79732e55331	1c3f01a6c895e3d50f70aba4ef2219b2f228da92a0b217342445d79732e55331
TCS-6198	source_formulation.text	4	3b2d290605043c64abeae014b9ac5f99213da40c8c8aff8575113f7725460122	7f9d3f290131dba2cf24ccb187a5a5aa395278e917ed61db3786908c7dfac96c
TCS-6199	source_formulation.text	1	019f3f92512454b8ea78fce39dba0132889eddcd03985833dbc2ae8c7cea59d2	019f3f92512454b8ea78fce39dba0132889eddcd03985833dbc2ae8c7cea59d2
TCS-6206	source_formulation.text	5	e2c13088e890dba8e816a7f6b67c07499f46c5f2c5e34dbdd0a7acae9d366053	192685e373663077f4b75fa4c323d59b4cab9acb4da84b0fc28e2fa3d348e694
TCS-6206	working_summary.sentences.0	1	a005926fd9ed995fa219ea6c48e0e688551159aea3579bd8043a66897217adb4	5a818c3463393ce3cd1a9eeef1dfa4da2133a026e8c0348fcb09c27801e27da1
TCS-6206	working_summary.sentences.1	2	d1d92ce8f0cc75db5e3dd149ca6255565c02ce822dd8916653c94c40e8c3c72b	ef1ee1bb52d2bdfc80830f1bef81da8d4f1dfd15adb6c876e824b23f75c3158e
TCS-6245	source_formulation.text	1	e963425d57313d83c38864847d76a77e4f73c1e01e71aba36bbbac9d0c8ae55e	e963425d57313d83c38864847d76a77e4f73c1e01e71aba36bbbac9d0c8ae55e
