TCS-1346	Algorithms & data structures	The expressive power of order-invariant cluster FO on more general classes is also of interest; we conjecture that the same upper bound can be shown […]	The expressive power of order-invariant cluster FO on more general classes is also of interest; we conjecture that the same upper bound can be shown […]
TCS-1347	Algorithms & data structures	As a consequence, it remains open whether a label correcting algorithm can guarantee termination within a predefined number of iterations in general while still identifying […]	As a consequence, it remains open whether a label correcting algorithm can guarantee termination within a predefined number of iterations in general while still identifying […]
TCS-1348	Algorithms & data structures	We leave open whether the TIM width of a temporal graph is computable in polynomial time, but are optimistic that choosing the grouping of vertices […]	We leave open whether the TIM width of a temporal graph is computable in polynomial time, but are optimistic that choosing the grouping of vertices […]
TCS-1373	Algorithms & data structures	Generalizing our algorithmic results to this min-variant is non-trivial and remains open.	Generalizing our algorithmic results to this min-variant is non-trivial and remains open.
TCS-1379	Algorithms & data structures	While this update time is close to the conjectured lower bound, several directions remain open for future investigation.	While this update time is close to the conjectured lower bound, several directions remain open for future investigation.
TCS-1390	Algorithms & data structures	This appears extremely difficult, if not impossible, so we leave this as an open problem.	This appears extremely difficult, if not impossible, so we leave this as an open problem.
TCS-1408	Algorithms & data structures	Are there other natural classes that admit fixed parameter algorithms?	Are there other natural classes that admit fixed parameter algorithms?
TCS-1412	Algorithms & data structures	Are there efficient algorithms for special cases?	Are there efficient algorithms for special cases?
TCS-1415	Algorithms & data structures	In particular, can Corollary 4.2 be generalized to wider interesting graph classes?	In particular, can Corollary 4.2 be generalized to wider interesting graph classes?
TCS-1418	Algorithms & data structures	Can we design a data structure of size 2 o(n ) that provides a good approximation for the shortest path under three faults?	Can we design a data structure of size 2 o(n ) that provides a good approximation for the shortest path under three faults?
TCS-1422	Algorithms & data structures	Do polynomial-time algorithms exist for planar graphs?	Do polynomial-time algorithms exist for planar graphs?
TCS-1425	Algorithms & data structures	Can one achieve the conditionally optimal update time O(k 2 )?	Can one achieve the conditionally optimal update time O(k 2 )?
TCS-1430	Algorithms & data structures	Which Reasoning Principle is Best?	Which Reasoning Principle is Best?
TCS-1447	Algorithms & data structures	A related question is the following: given a graph G, what is the maximal k such that G contains a k + -branching spanning tree?	A related question is the following: given a graph G, what is the maximal k such that G contains a k + -branching spanning tree?
TCS-1451	Algorithms & data structures	For example, can STGR be solved in polynomial time on planar graphs?	For example, can STGR be solved in polynomial time on planar graphs?
TCS-1452	Algorithms & data structures	Besides combinatorial algorithms, do faster algorithms for shortest temporal path or fastest temporal path with uniform delay one exist (e.g. leveraging linear algebra)?	Besides combinatorial algorithms, do faster algorithms for shortest temporal path or fastest temporal path with uniform delay one exist (e.g. leveraging linear algebra)?
TCS-1453	Algorithms & data structures	Does clique-coloring also have polynomial size SBC− refutations?	Does clique-coloring also have polynomial size SBC− refutations?
TCS-1455	Algorithms & data structures	For example under the measurement of fulfilling as many entries as possible, are there constant factor approximations for Shortest-path TGR or Fastest-path TGR?	For example under the measurement of fulfilling as many entries as possible, are there constant factor approximations for Shortest-path TGR or Fastest-path TGR?
TCS-1459	Algorithms & data structures	Is there a graph G such that hom(Fi , G) = mi for every i ∈ [k]?	Is there a graph G such that hom(Fi , G) = mi for every i ∈ [k]?
TCS-1465	Algorithms & data structures	Can we obtain a lossy kernel/protocol that is uniform also with respect to ε?	Can we obtain a lossy kernel/protocol that is uniform also with respect to ε?
TCS-1466	Algorithms & data structures	Is it possible to extend its applicability to weighted problems in P?	Is it possible to extend its applicability to weighted problems in P?
TCS-1481	Algorithms & data structures	Extending our results to other permutation similarities such as reversal is another interesting direction; our current lower bound techniques seem inadequate for the block reversal […]	Extending our results to other permutation similarities such as reversal is another interesting direction; our current lower bound techniques seem inadequate for the block reversal […]
TCS-1483	Algorithms & data structures	This naturally raises the following question: can algorithms with limited future information outperform the (1 + ϵ)αrCOMP threshold for Hr (n, p) and the (1 […]	This naturally raises the following question: can algorithms with limited future information outperform the (1 + ϵ)αrCOMP threshold for Hr (n, p) and the (1 […]
TCS-1486	Algorithms & data structures	The structural insights that we have gained in this paper could be a good starting point for tackling this problem, as well as the general […]	The structural insights that we have gained in this paper could be a good starting point for tackling this problem, as well as the general […]
TCS-1503	Algorithms & data structures	We also note that Theorem 28 shows that testing whether a given pair of vertices is adjacent takes Ω(n) effective resistance queries, but we do […]	We also note that Theorem 28 shows that testing whether a given pair of vertices is adjacent takes Ω(n) effective resistance queries, but we do […]
TCS-1510	Algorithms & data structures	Are there properties of finite mathematical objects that can only be certified efficiently to a high degree of confidence by probabilistic algorithms, but that we […]	Are there properties of finite mathematical objects that can only be certified efficiently to a high degree of confidence by probabilistic algorithms, but that we […]
TCS-1515	Algorithms & data structures	Another natural line of investigation involves approximate α-preservation: given some neighborhood graph and a fixed target dimension d, what fraction of neighborhoods can be α-preserved […]	Another natural line of investigation involves approximate α-preservation: given some neighborhood graph and a fixed target dimension d, what fraction of neighborhoods can be α-preserved […]
TCS-1518	Algorithms & data structures	For our main result (Theorem 1), we leave open the question of a factor-	For our main result (Theorem 1), we leave open the question of a factor-
TCS-1535	Algorithms & data structures	For every integer d ≥ 2, what is the computational complexity of d-Cut on claw-free graphs of maximum degree ∆ = 2d + 2?	For every integer d ≥ 2, what is the computational complexity of d-Cut on claw-free graphs of maximum degree ∆ = 2d + 2?
TCS-1538	Algorithms & data structures	Do graphs with bounded mixed number have bounded queue number?	Do graphs with bounded mixed number have bounded queue number?
TCS-1557	Algorithms & data structures	Another question we leave open is: what is the complexity of DelayBetter restricted to planar inputs with Tmax ∈ [2, 18]?	Another question we leave open is: what is the complexity of DelayBetter restricted to planar inputs with Tmax ∈ [2, 18]?
TCS-1561	Algorithms & data structures	Observe that Theorem 4 shows that Theorem 3 is tight up to polylogarithmic factors, but it remains open whether we can explicitly trade between the […]	Observe that Theorem 4 shows that Theorem 3 is tight up to polylogarithmic factors, but it remains open whether we can explicitly trade between the […]
TCS-1563	Algorithms & data structures	We conclude by summarizing a few intriguing problems that remain open. (i) Improve the upper and lower bounds for pqn(Kn ). (ii) Determine the complexity […]	We conclude by summarizing a few intriguing problems that remain open. (i) Improve the upper and lower bounds for pqn(Kn ). (ii) Determine the complexity […]
