id,venue,year,title,authors,area,url,doi,source_url,metadata_url,classification_method,classification_note,initial_area,rule_area
FOCS-2024-026,FOCS,2024,The Communication Complexity of Approximating Matrix Rank,"Alexander A. Sherstov (University of California, USA), Andrey A. Storozhenko (University of California, USA)",Communication complexity,https://doi.org/10.1109/FOCS61266.2024.00035,10.1109/FOCS61266.2024.00035,https://ieee-focs.org/FOCS-2024-Papers/,https://ieee-focs.org/FOCS-2024-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Communication complexity,Communication complexity
FOCS-2024-027,FOCS,2024,Efficient Approximate Unitary Designs from Random Pauli Rotations,"Jeongwan Haah (Microsoft Quantum, USA), Yunchao Liu (University of California, USA), Xinyu Tan (Department of Mathematics, Massachusetts Institute of Technology, USA)",Quantum computation,https://doi.org/10.1109/FOCS61266.2024.00036,10.1109/FOCS61266.2024.00036,https://ieee-focs.org/FOCS-2024-Papers/,https://ieee-focs.org/FOCS-2024-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Approximation algorithms,Quantum computation
FOCS-2024-028,FOCS,2024,Efficient Unitary Designs from Random Sums and Permutations,"Chi-Fang Chen (California Institute of Technology, USA), Jordan Docter (Stanford University, USA), Michelle Xu (Stanford University, USA), Adam Bouland (Stanford University, USA), Fernando G.S.L. Brandão (California Institute of Technology, USA), Patrick Hayden (Stanford University, USA)",Quantum computation,https://doi.org/10.1109/FOCS61266.2024.00037,10.1109/FOCS61266.2024.00037,https://ieee-focs.org/FOCS-2024-Papers/,https://ieee-focs.org/FOCS-2024-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,General algorithm design,Quantum computation
FOCS-2024-029,FOCS,2024,Simple Constructions of Linear-Depth t-Designs and Pseudorandom Unitaries,"Tony Metger (ETH Zurich, Switzerland), Alexander Poremba (MIT, USA), Makrand Sinha (University of Illinois, USA), Henry Yuen (Columbia University, USA)",Quantum computation,https://doi.org/10.1109/FOCS61266.2024.00038,10.1109/FOCS61266.2024.00038,https://ieee-focs.org/FOCS-2024-Papers/,https://ieee-focs.org/FOCS-2024-Papers/data/data.js,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,Pseudorandomness and derandomization,Pseudorandomness and derandomization
FOCS-2024-030,FOCS,2024,Gapped Clique Homology on Weighted Graphs is QMA1-Hard and Contained in QMA,"Robbie King (Department of Computing and Mathematical Sciences, Caltech, USA), Tamara Kohler (Stanford University, USA)",Quantum computation,https://doi.org/10.1109/FOCS61266.2024.00039,10.1109/FOCS61266.2024.00039,https://ieee-focs.org/FOCS-2024-Papers/,https://ieee-focs.org/FOCS-2024-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Quantum computation,Quantum computation
FOCS-2024-031,FOCS,2024,Reverse Mathematics of Complexity Lower Bounds,"Lijie Chen (UC Berkeley, USA), Jiatu Li (MIT, USA), Igor Carboni Oliveira (University of Warwick, UK)",Proof complexity and logic,https://doi.org/10.1109/FOCS61266.2024.00040,10.1109/FOCS61266.2024.00040,https://ieee-focs.org/FOCS-2024-Papers/,https://ieee-focs.org/FOCS-2024-Papers/data/data.js,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,Computability and algorithmic information,Computability and algorithmic information
FOCS-2024-032,FOCS,2024,Interactive Proofs for General Distribution Properties,"Tal Herman (Weizmann Institute of Science, Israel), Guy Rothblum (Apple)",Proof complexity and logic,https://doi.org/10.1109/FOCS61266.2024.00041,10.1109/FOCS61266.2024.00041,https://ieee-focs.org/FOCS-2024-Papers/,https://ieee-focs.org/FOCS-2024-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,General algorithm design,Proof complexity and logic
FOCS-2024-033,FOCS,2024,Trading Determinism for Noncommutativity in Edmonds' Problem,"V. Arvind (Institute of Mathematical Sciences, Chennai Mathematical Institute, India), Abhranil Chatterjee (Indian Statistical Institute, India), Partha Mukhopadhyay (Chennai Mathematical Institute, India)",Algebraic and numerical computation,https://doi.org/10.1109/FOCS61266.2024.00042,10.1109/FOCS61266.2024.00042,https://ieee-focs.org/FOCS-2024-Papers/,https://ieee-focs.org/FOCS-2024-Papers/data/data.js,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,General algorithm design,General algorithm design
FOCS-2024-034,FOCS,2024,\Pi_2^P vs PSpace Dichotomy for the Quantified Constraint Satisfaction Problem,"Dmitriy Zhuk (Charles University, Czech Republic)",Constraint satisfaction,https://doi.org/10.1109/FOCS61266.2024.00043,10.1109/FOCS61266.2024.00043,https://ieee-focs.org/FOCS-2024-Papers/,https://ieee-focs.org/FOCS-2024-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Constraint satisfaction,Constraint satisfaction
FOCS-2024-035,FOCS,2024,"Jump Operators, Interactive Proofs and Proof Complexity Generators","Erfan Khaniki (University of Oxford, United Kingdom)",Proof complexity and logic,https://doi.org/10.1109/FOCS61266.2024.00044,10.1109/FOCS61266.2024.00044,https://ieee-focs.org/FOCS-2024-Papers/,https://ieee-focs.org/FOCS-2024-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Proof complexity and logic,Proof complexity and logic
FOCS-2024-036,FOCS,2024,Optimal Bounds for Open Addressing Without Reordering,"Martín Farach-Colton (New York University, USA), Andrew Krapivin (Cambridge University, UK), William Kuszmaul (Carnegie Mellon University, USA)",Data structures and compressed data,https://doi.org/10.1109/FOCS61266.2024.00045,10.1109/FOCS61266.2024.00045,https://ieee-focs.org/FOCS-2024-Papers/,https://ieee-focs.org/FOCS-2024-Papers/data/data.js,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,General algorithm design,General algorithm design
FOCS-2024-037,FOCS,2024,Tight Analyses of Ordered and Unordered Linear Probing,"Mark Braverman (Princeton University, USA), William Kuszmaul (Carnegie Mellon University, USA)",Data structures and compressed data,https://doi.org/10.1109/FOCS61266.2024.00046,10.1109/FOCS61266.2024.00046,https://ieee-focs.org/FOCS-2024-Papers/,https://ieee-focs.org/FOCS-2024-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,General algorithm design,Data structures and compressed data
FOCS-2024-038,FOCS,2024,Tight Bounds for Classical Open Addressing,"Michael A. Bender (Stony Brook University and RelationalAI, USA), William Kuszmaul (Carnegie Mellon University, USA), Renfei Zhou (Carnegie Mellon University, USA)",Data structures and compressed data,https://doi.org/10.1109/FOCS61266.2024.00047,10.1109/FOCS61266.2024.00047,https://ieee-focs.org/FOCS-2024-Papers/,https://ieee-focs.org/FOCS-2024-Papers/data/data.js,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,General algorithm design,General algorithm design
FOCS-2024-039,FOCS,2024,Instance-Optimality in I/O-Efficient Sampling and Sequential Estimation,"Shyam Narayanan (MIT), Václav Rozhoň (University of Sofia ""St. Kliment Ohridski""), Jakub Tětek (University of Sofia ""St. Kliment Ohridski""), Mikkel Thorup (University of Copenhagen)",General algorithm design,https://doi.org/10.1109/FOCS61266.2024.00048,10.1109/FOCS61266.2024.00048,https://ieee-focs.org/FOCS-2024-Papers/,https://ieee-focs.org/FOCS-2024-Papers/data/data.js,LLM_reviewed_abstract,"Instance-optimal sampling in the external-memory I/O model, with sequential estimation applications.",General algorithm design,General algorithm design
FOCS-2024-040,FOCS,2024,An Optimal Algorithm for Sorting Pattern-Avoiding Sequences,"Michal Opler (Czech Technical University in Prague, Czechia)",General algorithm design,https://doi.org/10.1109/FOCS61266.2024.00049,10.1109/FOCS61266.2024.00049,https://ieee-focs.org/FOCS-2024-Papers/,https://ieee-focs.org/FOCS-2024-Papers/data/data.js,LLM_reviewed_abstract,Comparison sorting of pattern-avoiding permutations.,General algorithm design,General algorithm design
FOCS-2024-041,FOCS,2024,Deterministic Algorithm and Faster Algorithm for Submodular Maximization Subject to a Matroid Constraint,"Niv Buchbinder (Tel-Aviv University, Israel), Moran Feldman (University of Haifa, Israel)",Optimization and mathematical programming,https://doi.org/10.1109/FOCS61266.2024.00050,10.1109/FOCS61266.2024.00050,https://ieee-focs.org/FOCS-2024-Papers/,https://ieee-focs.org/FOCS-2024-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Optimization and mathematical programming,Optimization and mathematical programming
FOCS-2024-042,FOCS,2024,On Approximating Cutwidth and Pathwidth,"Nikhil Bansal (University of Michigan, USA), Dor Katzelnick (Technion - Israel Institute of Technology, Israel), Roy Schwartz (Technion - Israel Institute of Technology, Israel)",Approximation algorithms,https://doi.org/10.1109/FOCS61266.2024.00051,10.1109/FOCS61266.2024.00051,https://ieee-focs.org/FOCS-2024-Papers/,https://ieee-focs.org/FOCS-2024-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Approximation algorithms,Approximation algorithms
FOCS-2024-043,FOCS,2024,The Bidirected Cut Relaxation for Steiner Tree has Integrality Gap Smaller than 2,"Jarosław Byrka (University of Wrocław, Poland), Fabrizio Grandoni (USI-SUPSI, Switzerland), Vera Traub (University of Bonn, Germany)",Approximation algorithms,https://doi.org/10.1109/FOCS61266.2024.00052,10.1109/FOCS61266.2024.00052,https://ieee-focs.org/FOCS-2024-Papers/,https://ieee-focs.org/FOCS-2024-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Approximation algorithms,Approximation algorithms
FOCS-2024-044,FOCS,2024,Efficient Approximation of Fractional Hypertree Width,"Viktoriia Korchemna (TU Wien, Austria), Daniel Lokshtanov (University of California Santa Barbara, USA), Saket Saurabh (University of Bergen, Norway; Institute of Mathematical Sciences, India), Vaishali Surianarayanan (University of California Santa Barbara, USA), Jie Xue (New York University Shanghai, China)",Approximation algorithms,https://doi.org/10.1109/FOCS61266.2024.00053,10.1109/FOCS61266.2024.00053,https://ieee-focs.org/FOCS-2024-Papers/,https://ieee-focs.org/FOCS-2024-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Approximation algorithms,Approximation algorithms
FOCS-2024-045,FOCS,2024,Canonical Forms for Matrix Tuples in Polynomial Time,"Youming Qiao (University of Technology Sydney, Australia), Xiaorui Sun (University of Illinois at Chicago, USA)",Algebraic and numerical computation,https://doi.org/10.1109/FOCS61266.2024.00054,10.1109/FOCS61266.2024.00054,https://ieee-focs.org/FOCS-2024-Papers/,https://ieee-focs.org/FOCS-2024-Papers/data/data.js,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,General algorithm design,General algorithm design
FOCS-2024-046,FOCS,2024,Polynomial Calculus Sizes Over the Boolean and Fourier Bases are Incomparable,"Sasank Mouli (Department of Computer Science and Engineering, Indian Institute of Technology Indore, India)",Proof complexity and logic,https://doi.org/10.1109/FOCS61266.2024.00055,10.1109/FOCS61266.2024.00055,https://ieee-focs.org/FOCS-2024-Papers/,https://ieee-focs.org/FOCS-2024-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,General algorithm design,Proof complexity and logic
FOCS-2024-047,FOCS,2024,A Dense Model Theorem for the Boolean Slice,"Gil Kalai (Hebrew University of Jerusalem and Reichman University, Israel), Noam Lifshitz (Hebrew University of Jerusalem, Israel), Dor Minzer (Massachusetts Institute of Technology, USA), Tamar Ziegler (Hebrew University of Jerusalem, Israel)",Pseudorandomness and derandomization,https://doi.org/10.1109/FOCS61266.2024.00056,10.1109/FOCS61266.2024.00056,https://ieee-focs.org/FOCS-2024-Papers/,https://ieee-focs.org/FOCS-2024-Papers/data/data.js,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,General algorithm design,General algorithm design
FOCS-2024-048,FOCS,2024,Dot-Product Proofs and Their Applications,"Nir Bitansky (New York University, USA; Tel Aviv University, Israel), Prahladh Harsha (Tata Institute of Fundamental Research, India), Yuval Ishai (Technion, Israel), Ron D. Rothblum (Technion, Israel), David J. Wu (University of Texas at Austin)",Proof complexity and logic,https://doi.org/10.1109/FOCS61266.2024.00057,10.1109/FOCS61266.2024.00057,https://ieee-focs.org/FOCS-2024-Papers/,https://ieee-focs.org/FOCS-2024-Papers/data/data.js,LLM_reviewed_abstract,"A one-query linear PCP construction, with succinct-argument applications.",General algorithm design,General algorithm design
FOCS-2024-049,FOCS,2024,Low Acceptance Agreement Tests via Bounded-Degree Symplectic HDXs,"Yotam Dikstein (Computer Science and Discrete Mathematics, Institute for Advanced Study, USA), Irit Dinur (Dept. of Applied Math and Computer Science, The Weizmann Institute of Science, Israel), Alexander Lubotzky (Department of Mathematics, The Weizmann Institute of Science, Israel)",Proof complexity and logic,https://doi.org/10.1109/FOCS61266.2024.00058,10.1109/FOCS61266.2024.00058,https://ieee-focs.org/FOCS-2024-Papers/,https://ieee-focs.org/FOCS-2024-Papers/data/data.js,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,General algorithm design,General algorithm design
FOCS-2024-050,FOCS,2024,Constant Degree Direct Product Testers with Small Soundness,"Mitali Bafna (MIT, USA), Noam Lifshitz (Hebrew University, Israel), Dor Minzer (MIT, USA)",Proof complexity and logic,https://doi.org/10.1109/FOCS61266.2024.00059,10.1109/FOCS61266.2024.00059,https://ieee-focs.org/FOCS-2024-Papers/,https://ieee-focs.org/FOCS-2024-Papers/data/data.js,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,General algorithm design,General algorithm design
FOCS-2024-051,FOCS,2024,Chernoff Bounds and Reverse Hypercontractivity on HDX,"Yotam Dikstein (Computer Science and Discrete Mathematics, Institute for Advanced Study, USA), Max Hopkins (Princeton University, USA)",Combinatorics and graph polynomials,https://doi.org/10.1109/FOCS61266.2024.00060,10.1109/FOCS61266.2024.00060,https://ieee-focs.org/FOCS-2024-Papers/,https://ieee-focs.org/FOCS-2024-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,General algorithm design,Combinatorics and graph polynomials
FOCS-2024-052,FOCS,2024,Approximation Algorithms for Noncommutative CSPs,"Eric Culf (University of Waterloo, Canada), Hamoon Mousavi (University of California, USA), Taro Spirig (University of Copenhagen, Denmark)",Constraint satisfaction,https://doi.org/10.1109/FOCS61266.2024.00061,10.1109/FOCS61266.2024.00061,https://ieee-focs.org/FOCS-2024-Papers/,https://ieee-focs.org/FOCS-2024-Papers/data/data.js,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Approximation algorithms,Constraint satisfaction
