id	title	category	disposition	sha256
TCS-3986	Circuit lower bounds from inverse-polynomial-error heuristics	Pseudorandomness and derandomization	not_shortlisted	8782d3a18bcfc7f0d6aa2e0a232146fa5934ea4b834ee3e53501519e5b2d8597
TCS-4017	Axiomatizing positive relation calculus with transitive closure	Semantics, logic and verification	not_shortlisted	732dce37d0a19171eff892abaa917c5bef9f6ddef48031b5a5bfa1a6afc02ad6
TCS-4099	Pseudodeterministic NC perfect matching in general graphs	Distributed, parallel and sublinear algorithms	not_shortlisted	c867c64baab22efe90b6e295a2a4e037be116a4a82ed71051c313f4138be3fc9
TCS-4185	Existence of strings without simple optimal hypotheses	Computability and algorithmic information theory	not_shortlisted	75ef9626e01b43e83fece02e026a9ac5aeecd7b62b61452c3d7a66b002475f97
TCS-4186	Learning speedups from random examples	Learning theory	not_shortlisted	f4a62b30705fec84bb73e04e199d3adecd9d963e19408c22e8d8304d434a6fa7
TCS-4193	LOCAL lower bounds for 2-ruling sets	Distributed, parallel and sublinear algorithms	not_shortlisted	41cd008b715a47aaf0dcd4bb75671a95d12ba8216d071c1c983689e437912497
TCS-4231	Complexity of general subgraph detection	Distributed, parallel and sublinear algorithms	not_shortlisted	4595fa3e6bd04129120a4806fd75c0fd8f31fed9da9e05f1b5ae8f80fb11e8cb
TCS-4238	Sequential randomness certification against non-signaling adversaries	Quantum computation and information	not_shortlisted	9719e0b35b1e2a0652c3a135d602808de10f183316e8e3b21f1849fe88e09c78
TCS-4245	Parity games in polynomial time	Semantics, logic and verification	not_shortlisted	463130322e5330ccc15d8253fa1df39b6f01e255edd56898bd13127b96123913
TCS-4259	Query cost of reducing testing adaptivity	Property testing and distribution learning	proposed_candidate	8a960050c41fb2bb49df503a72e55b7dbf3ae1f01839c1ba80575ed4ff635c3f
TCS-4274	Subpolynomial detection of two-connected patterns	Distributed, parallel and sublinear algorithms	not_shortlisted	57a5475130746370aca5b41f05427676f44a75f6410a262fe2678552285fe276
TCS-4289	\(\mathrm{W}[2]\)-hardness of bounded-VC-dimension Hitting Set	Parameterized complexity and algorithms	not_shortlisted	42d07729fa84b3412423f01ce46124000af6bebe1463ea371e9bb3ed6bc30ed6
TCS-4293	PLS-completeness of k-means local minima	Optimization and numerical computation	proposed_candidate	ce527ada2e522a2795c00c744672a0cf93f05b050538af3bdb8326c170ad011c
TCS-4299	Collision detection in deterministic broadcast	Distributed, parallel and sublinear algorithms	proposed_candidate	c07047ab18db6b2196e7dea1f1d717bac55bf4e9b3d8a7e04b68a2aafce277b9
TCS-4301	Two-sided hardness amplification by ODD-MAX-BIT	Communication complexity and Boolean function analysis	proposed_candidate	82e13f03da236b78e5955c57dc911bf1399d961c8b0ff9742ed4d8cb1784bbf1
TCS-4302	Strategy synthesis for multi-objective probabilistic LTL	Semantics, logic and verification	not_shortlisted	ea01f6e27bb4271ad38952ba72de4c65b88a73291e1f28a986474f6219ea4cc8
TCS-4350	Uniform compressed word problem for graph groups	Algebraic computation	proposed_candidate	bb18f1d26eb712a9d5f375ed02237050e0773777174aac1f4bca53fe948b11ef
TCS-4376	Characterizing sublinear-query testable graph properties	Property testing and distribution learning	not_shortlisted	cb9d4649ebc8d70572c77411a72a7f0160c442b7570e2193f87958de7a1d68b4
TCS-4417	Linear-time directed bottleneck paths and trees	Algorithms	not_shortlisted	b5dbf9d7007bb3e3bf438c2b03e9bad856948785af564db259c51ce04ead2208
TCS-4419	Structural randomized query lower bounds for subgraph containment	Communication complexity and Boolean function analysis	proposed_candidate	b1d52b094daebbbb38a32160ac1ada252dc767c50f4c1831f2aa78425db05004
TCS-4440	Expected FPT delay from small-witness decision	Parameterized complexity and algorithms	not_shortlisted	0b15d158ff70b37f627b6dc45e61a015d58b0cc78c30324a18bd0a26431463a4
TCS-4454	Half-snowflake embeddings into Wasserstein p-space	Geometry, topology and metric spaces	proposed_candidate	6204d101b898033d8f56f60eef2608b9d6eb7d5918e6e99d6a792617f2d3c2e0
TCS-4457	Simulation or postselection universality for two-qubit interactions	Quantum computation and information	not_shortlisted	615b6bb785dd65c496ccdc366074fca4432335cff1d7ad71cfefaf49e5605f0f
TCS-4458	First-order versus successor-invariant logic	Database theory and finite model theory	not_shortlisted	c63b6a0cab1e341e06066532c9154eb4aa074d545258c5472824643f0db16579
TCS-4463	Markov computability versus K-computability	Computability and algorithmic information theory	proposed_candidate	060c3fa0943a66c4cf5a544c74e524cd32af7fa55d670860f0e49ddecfd41589
TCS-4468	Subcube partition complexity versus query complexity	Computational complexity	not_shortlisted	5351bfa869390df4700ac1ac3d492f30dc3ee91a7cf822dd9080dad44ac21b62
TCS-4490	Complexity of positive matrix powers	Algebraic computation	proposed_candidate	09c67e152afc87f623dc7022e76fb31fe645c013d0c6268fadd4a133f0c7e868
TCS-4495	Recovery hardness for sparse planted dense subgraphs	Beyond worst-case and average-case analysis	proposed_candidate	1d7eff421dda1d14e4e9e3cfb4441a1a3634c111f3975bd09f09a7568dca8e79
TCS-4523	Complexity of dimension expansion	Algebraic computation	not_shortlisted	19d22447d90ca4d995d37d5f71a3a7d35d962c2ee8ca83be3d14823f1a46c0eb
TCS-4524	Positive-rate binary codes against adversarial deletions	Coding and information theory	not_shortlisted	63e5cc9a9616010b415ddff1761d60b0a755064bdb6c2f4d2256ba3536e355d9
TCS-4549	Polynomial-time colorful choice with polynomially many colors	Geometry, topology and metric spaces	proposed_candidate	140a1c521cf906b15513d98259ce08d89942595f3cf854f983d7b06fe0ab9507
TCS-4575	Universality of discounted-sum automata	Automata and formal languages	not_shortlisted	ed685a8bf3dedb78b8498c5f098c6b19599555972936c9e4ee127488c2cfc583
TCS-4584	Nash equilibria in concurrent terminal-reward games	Game theory, social choice and fair division	not_shortlisted	cb7bb6a151ef5f196d71581ad63b058a6f8de92e40dfa7687532b811d5e8b2cf
TCS-4592	Time complexity of Gaussian agnostic halfspace learning	Learning theory	not_shortlisted	2ed30261d7f35a101aca44d748f62cacb13287015652ff22771f9bb3b599aecb
TCS-4615	Quantum entropy inequalities beyond strong subadditivity	Quantum computation and information	not_shortlisted	51fa94636a95d181bffcd1b94c38ff1feedd412435acd5adb5b86a3e7f67b4c0
TCS-4636	Decidability of definability with modular predicates	Automata and formal languages	not_shortlisted	bc93c784a70e12b54ccf720f9f1f92fe6b67234843d5e2efed7d4e54a42ea907
TCS-4637	Subexponential Planar Steiner Tree by terminal count	Parameterized complexity and algorithms	not_shortlisted	e97da4e6098287e343f40ee7ab8d72220224f329e6bcf77aa0af862950f61c23
TCS-4659	Determinacy of Wadge games for Muller tree languages	Automata and formal languages	proposed_candidate	f595a15a9e14068ef3d864da678cd480d801d06f99ac715274bd1543a5a92f6b
TCS-4671	Decision versus approximate counting for fixed-width SAT	Counting and enumeration	not_shortlisted	035ee0d9498cf973ab95103fa2ed170909506a51ce735911610ce9ce2a7ec1be
TCS-4672	Price of bandit information in multiclass learning	Learning theory	not_shortlisted	2c3f91bbee42d922556cefc7f084037551543e0fdb676d2e26e1a3a3ced10493
TCS-4677	Deciding first-order definability of orbit-finite automata	Automata and formal languages	proposed_candidate	6a1e9ea97e21f2974289f2402e48b05252a046046bc63e1d174003a2ef6fa9fb
TCS-4695	Polynomial kernels for forbidden-minor vertex deletion	Parameterized complexity and algorithms	not_shortlisted	0ba6094234c91960c7dbf5c20518430bc09c50d6523d0d8c061bfa6d2b016822
TCS-4715	Succinct entangled proofs with efficient provers	Quantum computation and information	not_shortlisted	a3467499eb32f5a212b449cc820d81095302b87b15924cb756b25add5db12918
TCS-4716	\(\mathrm{AC}^{0}\)-distinguishable locally indistinguishable \(\mathrm{NC}^{0}\) sources	Pseudorandomness and derandomization	proposed_candidate	f9a6345c0ac6be3407dc9dc5c271389c797553f0e3cc0cfed3fb991b232c9b03
TCS-4734	Locality-preserving quantum gap amplification	Quantum computation and information	not_shortlisted	d7bbd3a8ac86632ab33b583f3b2c6ef6e4dc245bfdfc4c785e6bbbe3cc4c3855
TCS-4737	QMA versus \(\mathrm{QMA}_{1}\)	Quantum computation and information	not_shortlisted	4514516bf61fc5ccfea784aaf96a187526c0daf6317f31db0aef4eba13c148d3
TCS-4746	Effective enumeration of BPP	Computational complexity	not_shortlisted	d13ca69c4f5a7e5c0c723683691305f7906a9517645ba2c5eadef3f2617a7584
TCS-4753	\(\mathrm{QMA}(2)\) versus NEXP	Quantum computation and information	not_shortlisted	397aed20b961e30856e8de4b10a8cbd34747788f1c7a73468f0447695ca92fb9
TCS-4754	Unconditional zero knowledge for gap circuit complexity	Cryptography	not_shortlisted	aef6416077a9fece8a95c18764f0ae71bcdbc3bbe7bb04e85da8e9b65d03cd32
TCS-4763	Work-efficient parallel approximate flow	Distributed, parallel and sublinear algorithms	not_shortlisted	c80cb4c3ca08b2aab9845953d31f6419744636360c998117009a072342305ff3
TCS-4771	Two-sided versus one-sided randomized communication	Communication complexity and Boolean function analysis	not_shortlisted	9b266c7028a830dd6df9e6420c0bcb281b12f0d26be6749b9104d8c398bcbf8f
TCS-4778	Derandomizing amplified relational computation	Pseudorandomness and derandomization	proposed_candidate	c277a23da91b1c5518e2c212cf91465fd3b33dfca26f85ca24c6eb2ad0410f98
TCS-4786	Complexity of Minimum Circuit Size	Computational complexity	not_shortlisted	3383ede7317ea37b98610d5de5ce7c205af14de14f728b4b91f398aebf9c8292
TCS-4789	Collapse of the quantum-classical polynomial hierarchy	Quantum computation and information	not_shortlisted	eb81d5edb635fff1ab48d179e8f9b3f0030b9ad986c0fdb384e19f5ed9ea57d3
TCS-4790	Classical worst-case complexity of Subset Sum	Parameterized complexity and algorithms	not_shortlisted	2fcaff53a0b31631a62a6afa5f4bb7d5d7edb05dc2bfe77601c522dd3518d3f1
TCS-4792	Multiclass sample compression from binary compression	Learning theory	not_shortlisted	676b8931ef825a653858cf7271d16f49a53970343348aab41a89112c65a31cbe
TCS-4802	Noise tolerance of binary interactive codes	Coding and information theory	not_shortlisted	c24bb3fe8fa6d68eb7a9a83b281b9082e537142053ce930523f8ed1b0293f201
TCS-4811	Dihedral coset problem versus Subset Sum	Quantum computation and information	not_shortlisted	1a01a908554b0722a0116e3c6db88103c9f2979f9cb8f35e92a6377968bb8fda
TCS-4835	Characterizing nonunitary quantum space	Quantum computation and information	not_shortlisted	ef0a42455bbbc3e148b64f5fd6cf0b07f8dc15439425b6ab0592a40595ed7826
TCS-4869	Fine-grained reductions from 4-cycles to triangles	Fine-grained complexity	proposed_candidate	18cd16ec94f2bb4890b4b6ec8dec508a56199ae3d66f1313e5fa0c5a31d374cc
TCS-4876	Algorithmic threshold for random k-SAT	Beyond worst-case and average-case analysis	not_shortlisted	54755cddae3d34d4dbb6ecf95b5ac010f42e164c13f002904abe0e2b7c61de22
TCS-4894	Parity versus \(\mathrm{AC}^{0}\) with shallow quantum preprocessing	Quantum computation and information	proposed_candidate	34bbadcffcd7fee939cddd32414fde076186afec63be486ee5e30f92d257a0cf
TCS-4927	Classification of quantum gate sets	Quantum computation and information	not_shortlisted	58a01ad684281555be7150c6c156d7f92b8ed8141fa2e512269e767570654950
TCS-4949	Tensor decomposition at Kruskal’s uniqueness threshold	Algebraic computation	not_shortlisted	af09086e94ec24a3e00a1e6e43451e789f7de6e4cf9f1b2996459a5cc6d9de95
TCS-4952	Quantum–classical communication gaps for total functions	Quantum computation and information	not_shortlisted	0d8cc085976d28a8e0c7b9d0f28e51d99fc80e3f5b047fe14b1797d70d34e387
TCS-4960	Polynomial depth lower bounds for Transformers	Computational complexity	proposed_candidate	2e9527a354cb02e3f65925770760d59648fcef9de3bc2d83a6f510f2ab1e26c0
TCS-4968	Linear versus nonlinear code parameters	Coding and information theory	not_shortlisted	cc78ee5ea31957c026769d926a4d7f6766534d238062ecd0e1f08891421bf19b
TCS-4977	Classical-witness versus quantum-witness hierarchies	Quantum computation and information	proposed_candidate	1ef2bd20fca7aea90c4240bc277410cb7a955da42ed8faa2eaf907169e900d39
TCS-4982	Worst-case hardness behind circuit learning	Proof complexity	not_shortlisted	ea11bb0dd2b0d52aae916c69b81435d18352c4427143b3e1467eae5636dacd74
TCS-4983	Sublinear competitive ratio for randomized k-server	Online algorithms, scheduling and packing	not_shortlisted	85c4e19bffe375c18decf1590517583c79d4c6bf46642697a34767e900195ab8
TCS-4988	Existence of TFNP-complete problems	Computational complexity	not_shortlisted	aba0f699c8724aad9b2ca98fd4d414c541cc345a9a0507be7132b91d19b8a523
TCS-4991	Reducing shared entanglement in communication protocols	Quantum computation and information	not_shortlisted	79692a2ffe2a3cb251762355336b8532c6c7d5a6a09ec8dbc7e05d17d5ba60ec
TCS-4995	Entropic width versus submodular width	Database theory and finite model theory	not_shortlisted	3530ca2cd8a04565cd38b06fc74c85a9b8ed106232e61b52edb957c81e9ef24c
TCS-5004	Polynomial-time robust online decision making	Online algorithms, scheduling and packing	proposed_candidate	ea05aa513464347c558457b8bb746dc9e86d8c0b34d863cceee5dc5ca085d855
TCS-5010	Unconditional coding theorem for randomized Kolmogorov complexity	Computability and algorithmic information theory	not_shortlisted	fbc5ee5f2ce088b4537358d307a45654a1ff882432c589e2ce83616dc71df1ae
TCS-5011	Algorithmic threshold for the symmetric binary perceptron	Beyond worst-case and average-case analysis	not_shortlisted	cb1ae72d73a58492dad99ca487a61abd4f46f1c7834735237d01cd8437889b2c
TCS-5013	Sublinear-communication secure computation with polynomial setup	Cryptography	not_shortlisted	e3b969fe1e72cd071889c057537152e229d22616f3ceea7bf4a60929b1a6d1f2
TCS-5015	Foundations of quantum cryptography from EFI pairs	Cryptography	not_shortlisted	4172cd8f7a2d269235148fadf2cb09dd8f54a90bbe9966716ba1647ad2183588
TCS-5021	Limiting optimized QAOA energy in the SK model	Quantum computation and information	not_shortlisted	47d3f852fcd6ba565c5cc1f1729ebdd336d2e3ff8be36c4af97c767a74e126a0
TCS-5030	Optimal randomized competitive ratio of weighted k-server	Online algorithms, scheduling and packing	not_shortlisted	6912183f7fdc892d1eeecc6c9be94750e1dda3dd756cd01a8ace6cb9c0e754b1
TCS-5031	Littlestone-dimension regret bounds for unrestricted classes	Learning theory	proposed_candidate	a9a17e6c7039712b9dd5683a547de62df6f2f1ef43c96c403b8be359a19846df
TCS-5061	Computable PAC learning versus effective sample bounds	Learning theory	not_shortlisted	b19a28268e971248b07eaf454bd82e8e3bf637c8a75f7cdfe44847e1b08f34df
TCS-5077	Exponential repetition of two-player entangled games	Quantum computation and information	not_shortlisted	56cb33641e875e991fdb89753f6bd3bf929b2194efee8a316c2ea7e7c603f091
TCS-5085	Query complexity of Max-CSP testing	Property testing and distribution learning	not_shortlisted	7c7a32d505c055f277f9d817a476e6612c9a13a9a7b76807ae6e60b0f3e00f1f
TCS-5087	Polynomial-time robust spectral estimation	Learning theory	proposed_candidate	8e9bafb1f0c60b8a1fd0079932df378514280385d4940a0be1485f8b3182a797
TCS-5088	Learning halfspace intersections under factorizable distributions	Learning theory	not_shortlisted	a884a16e83bab30902803e597cf350dd877741fa5d13614b4c15829a70944a8d
TCS-5090	One-way functions from hardness of learning P/poly	Learning theory	not_shortlisted	2e07f36dba37109917e4afe5aff9cb778917492b1e934d45ceb065a8045c11f6
TCS-5114	Lovász–Schrijver versus cutting planes	Proof complexity	not_shortlisted	af9320b4167fcfa8d8b099d49eccef1bfe651d1cacae2ca243bb192a5e92ef5c
TCS-5119	Sample-optimal Gaussian graphical model learning in polynomial time	Learning theory	not_shortlisted	87a28c767014f3e4d9d291b329e17476b0d6502f5c66109db2f821493d9ff4c4
TCS-5127	Wait-free solvability of graph approximate agreement	Distributed, parallel and sublinear algorithms	not_shortlisted	c560fbe9eb7448a3c0d66a696dfe242e7e286ec3e27f91741ae9649c1ba5210d
TCS-5153	Characterizing adversarially robust PAC learnability	Learning theory	not_shortlisted	e1180664d60ef8388e7ec5847c081d39db3ef5d54b164946ce932d8a7863ad2d
TCS-5158	Constant-competitive online matching on the line	Online algorithms, scheduling and packing	not_shortlisted	c0be3f6a04ece8f8dc907e0cf9a9cd7dd98509540a99679e1e0a4f7b52d0c3c1
TCS-5189	Approximating decision-tree complexity	Communication complexity and Boolean function analysis	not_shortlisted	d534d9ef98a2511f623eee0c7de87f93bffb157d63cbf28467368a52f0c00198
TCS-5202	Quantum security of general seeded extractors	Quantum computation and information	not_shortlisted	543503fac94ffcbb3fb0498502f97b666f3171a0fd237caaf0031ae442ef5179
TCS-5209	Fully dynamic single-source distances beyond rebuilding	Dynamic algorithms	not_shortlisted	d02d1ed0c4adf8cb38a177055e7c1c13e20dc22991c10d6826064c66c78d1dfb
TCS-5210	Polylogarithmic-query pattern-freeness testing	Property testing and distribution learning	proposed_candidate	d57a72fcd00cbd9fdc9e2f108b56def0cdc1a59ae0d40a2c6109c7aa5571eb74
TCS-5215	Accuracy threshold for agnostic ReLU learning	Learning theory	proposed_candidate	0c4482acfcdd7b7c7f5cae8dbd5370376275ba7de6754b81ad8962ac86cdabb1
TCS-5221	Sublinear-in-q prophet inequalities for q-matroid intersection	Online algorithms, scheduling and packing	proposed_candidate	77f32e1cddeadedb71bc0edb449de003d7fac1e4294ab884dedf63498a302b9c
TCS-5240	Transferring arithmetic hardness to constantly many variables	Algebraic computation	not_shortlisted	dfe1cbe6df5671d83b14e0cd3ef2dd6cee90c7c025129748f5b32c6f165d2cd6
TCS-5252	Action-set-dependent regret in bandit combinatorial optimization	Online algorithms, scheduling and packing	not_shortlisted	c5e3806afe156f1dcba3d52c94add0e7267f2e91eaaaa7e60c2096b7addaa2ce
