id,title,category,decision,reason_code,reason,saved_target,source_url,source_locator,evidence,importance_score,review_cohort,decision_references
TCS-1188,"However, establishing the complexity of clique counting (when RandomEdge is available along with local queries) remains an open question.",Counting and enumeration,quarantined,lower_editorial_priority,"The saved topic is an enumeration variant on a restricted graph family, a particular combinatorial object, a data-structure refinement, or a tangential counting application rather than a general counting/enumeration barrier. Saved target: “However, establishing the complexity of clique counting (when RandomEdge is available along with local queries) remains an open question.”.","However, establishing the complexity of clique counting (when RandomEdge is available along with local queries) remains an open question.",https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2026.55,Unresolved-question passage on page 21; PDF page 21,index,50,original,
TCS-1205,Closing the gap between the lower bound and the upper bound of size O(n/t) is an open problem.,Counting and enumeration,quarantined,lower_editorial_priority,"The saved topic is an enumeration variant on a restricted graph family, a particular combinatorial object, a data-structure refinement, or a tangential counting application rather than a general counting/enumeration barrier. Saved target: “Closing the gap between the lower bound and the upper bound of size O(n/t) is an open problem.”.",Closing the gap between the lower bound and the upper bound of size O(n/t) is an open problem.,https://doi.org/10.4230/LIPIcs.CSL.2026.36,Unresolved-question passage on page 16; PDF page 16,index,50,original,
TCS-1434,Can join tree enumeration achieve worst-case constant delay?,Counting and enumeration,quarantined,lower_editorial_priority,"The saved topic is an enumeration variant on a restricted graph family, a particular combinatorial object, a data-structure refinement, or a tangential counting application rather than a general counting/enumeration barrier. Saved target: “Can join tree enumeration achieve worst-case constant delay?”.",Can join tree enumeration achieve worst-case constant delay?,https://doi.org/10.4230/LIPIcs.ICDT.2026.17,Unresolved-question passage on page 16; PDF page 16,index,50,original,
TCS-1558,Can the maximal signatures of an XOR-CNF be listed with polynomial delay?,Counting and enumeration,quarantined,lower_editorial_priority,"The saved topic is an enumeration variant on a restricted graph family, a particular combinatorial object, a data-structure refinement, or a tangential counting application rather than a general counting/enumeration barrier. Saved target: “Can the maximal signatures of an XOR-CNF be listed with polynomial delay?”.",Can the maximal signatures of an XOR-CNF be listed with polynomial delay?,https://doi.org/10.4230/LIPIcs.WADS.2025.19,Question 2; PDF page 12,index,50,original,
TCS-1610,"For any ε > 0, there is no O(m2−ε )-time algorithm for computing SubH△ (G).",Counting and enumeration,retained,retained_foundational_or_broad,"Keep general polynomial-delay/output-sensitive questions, counting complexity dichotomies, permanent/matching/spin-system bottlenecks and fundamental subgraph/query counting.","For any ε > 0, there is no O(m2−ε )-time algorithm for computing SubH△ (G).",https://doi.org/10.4230/LIPIcs.ICALP.2025.124,Conjecture 1.8; PDF page 8,index,50,original,
TCS-1615,"Can the time complexity for finding the 5, 6, 7-profiles be improved further, perhaps by utilising techniques along the lines of Section 4?",Counting and enumeration,quarantined,lower_editorial_priority,"The saved topic is an enumeration variant on a restricted graph family, a particular combinatorial object, a data-structure refinement, or a tangential counting application rather than a general counting/enumeration barrier. Saved target: “Can the time complexity for finding the 5, 6, 7-profiles be improved further, perhaps by utilising techniques along the lines of Section 4?”.","Can the time complexity for finding the 5, 6, 7-profiles be improved further, perhaps by utilising techniques along the lines of Section 4?",https://doi.org/10.4230/LIPIcs.ICALP.2025.24,Unresolved-question passage on page 16; PDF page 16,index,50,original,
TCS-1653,"Moreover, it is unknown whether minimal cyclic rotation queries can be implemented efficiently in the packed model.",Counting and enumeration,quarantined,lower_editorial_priority,"The saved topic is an enumeration variant on a restricted graph family, a particular combinatorial object, a data-structure refinement, or a tangential counting application rather than a general counting/enumeration barrier. Saved target: “Moreover, it is unknown whether minimal cyclic rotation queries can be implemented efficiently in the packed model.”.","Moreover, it is unknown whether minimal cyclic rotation queries can be implemented efficiently in the packed model.",https://doi.org/10.4230/LIPIcs.MFCS.2025.36,Unresolved-question passage on page 10; PDF page 10,index,50,original,
TCS-1688,"We leave open the existence of polynomial-delay algorithms for Dom-Enum and TDom- Enum in bipartite graphs, and for CDom-Enum in chordal bipartite graphs.",Counting and enumeration,quarantined,lower_editorial_priority,"The saved topic is an enumeration variant on a restricted graph family, a particular combinatorial object, a data-structure refinement, or a tangential counting application rather than a general counting/enumeration barrier. Saved target: “We leave open the existence of polynomial-delay algorithms for Dom-Enum and TDom- Enum in bipartite graphs, and for CDom-Enum in chordal bipartite graphs.”.","We leave open the existence of polynomial-delay algorithms for Dom-Enum and TDom- Enum in bipartite graphs, and for CDom-Enum in chordal bipartite graphs.",https://doi.org/10.4230/LIPIcs.WADS.2025.15,Unresolved-question passage on page 13; PDF page 13,index,50,original,
TCS-1710,"We leave it open whether a subcubic algorithm for Boolean-OMv would imply subcubic OMv algorithms for, e.g., the counting variants of the equality and dominance […]",Counting and enumeration,quarantined,lower_editorial_priority,"The saved topic is an enumeration variant on a restricted graph family, a particular combinatorial object, a data-structure refinement, or a tangential counting application rather than a general counting/enumeration barrier. Saved target: “We leave it open whether a subcubic algorithm for Boolean-OMv would imply subcubic OMv algorithms for, e.g., the counting variants of the equality and dominance […]”.","We leave it open whether a subcubic algorithm for Boolean-OMv would imply subcubic OMv algorithms for, e.g., the counting variants of the equality and dominance […]",https://doi.org/10.4230/LIPIcs.ESA.2025.54,Unresolved-question passage on page 5; PDF page 5,index,50,original,
TCS-1980,Can broadcast with termination detection be achieved without solving exact counting?,Counting and enumeration,quarantined,lower_editorial_priority,"The saved topic is an enumeration variant on a restricted graph family, a particular combinatorial object, a data-structure refinement, or a tangential counting application rather than a general counting/enumeration barrier. Saved target: “Can broadcast with termination detection be achieved without solving exact counting?”.",Can broadcast with termination detection be achieved without solving exact counting?,https://doi.org/10.4230/LIPIcs.DISC.2024.35,Unresolved-question passage on page 15; PDF page 15,index,50,original,
TCS-2010,We leave it as an open question to achieve an exponential lower bound on the permanent assuming the τ -conjecture.,Counting and enumeration,retained,retained_foundational_or_broad,"Keep general polynomial-delay/output-sensitive questions, counting complexity dichotomies, permanent/matching/spin-system bottlenecks and fundamental subgraph/query counting.",We leave it as an open question to achieve an exponential lower bound on the permanent assuming the τ -conjecture.,https://doi.org/10.4230/LIPIcs.ICALP.2024.24,Unresolved-question passage on page 3; PDF page 3,index,50,original,
TCS-2021,We leave it as an open question if it is possible to improve the asymptotic bound given by Theorem 6.,Counting and enumeration,quarantined,lower_editorial_priority,"The saved topic is an enumeration variant on a restricted graph family, a particular combinatorial object, a data-structure refinement, or a tangential counting application rather than a general counting/enumeration barrier. Saved target: “We leave it as an open question if it is possible to improve the asymptotic bound given by Theorem 6.”.",We leave it as an open question if it is possible to improve the asymptotic bound given by Theorem 6.,https://doi.org/10.4230/LIPIcs.IPEC.2024.25,Unresolved-question passage on page 8; PDF page 8,index,50,original,
TCS-2084,"We conjecture that in order to capture the NE concept in its generality, the reduction to 2.5-player games should feature concurrent actions to account for […]",Counting and enumeration,quarantined,lower_editorial_priority,"The saved topic is an enumeration variant on a restricted graph family, a particular combinatorial object, a data-structure refinement, or a tangential counting application rather than a general counting/enumeration barrier. Saved target: “We conjecture that in order to capture the NE concept in its generality, the reduction to 2.5-player games should feature concurrent actions to account for […]”.","We conjecture that in order to capture the NE concept in its generality, the reduction to 2.5-player games should feature concurrent actions to account for […]",https://doi.org/10.4230/LIPIcs.CSL.2024.46,Unresolved-question passage on page 16; PDF page 16,index,50,original,
